mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0029382228851318358,0.00016619039867756872,0.001196432113647461,5.472034141182313e-05,True,{'fit_intercept': True},-3.4851539445510125,-3.580933891203716,-3.4460577767525185,-3.448330279325261,-3.883862917624747,-3.5688677618914513,0.16491641517990344,1,-3.577577677209739,-3.5513583277679937,-3.5880483172077,-3.58418707989695,-3.4718163377884754,-3.554597547974171,0.043326209178186324
0.0028997421264648437,0.000200567628431043,0.0013153553009033203,0.00010256544480504423,False,{'fit_intercept': False},-3.482172250532705,-3.5829671913778083,-3.449181425914084,-3.4508108498088177,-3.879766622713617,-3.5689796680694066,0.16287123635395312,2,-3.5795386184998743,-3.5522571324565337,-3.5883598372622885,-3.5848486156518105,-3.474105431894043,-3.55582192715291,0.04278793999847414
