mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_colsample_bytree,param_lambda_l1,param_lambda_l2,param_learning_rate,param_max_depth,param_min_child_samples,param_min_child_weight,param_n_estimators,param_num_leaves,param_subsample,param_subsample_for_bin,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1.6650094985961914,0.030447142295109773,0.08119813601175944,0.0007279453574858953,goss,0.6,4,14,0.02,7,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.02, 'max_depth': 7, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.2245579593790765,-3.8555654080023873,-3.935171778090116,-4.00509838182386,0.1585479384396019,478,-3.733939969028384,-3.9575081179445637,-3.7297816267461865,-3.8070765712397114,0.1063847126725909
1.657854398091634,0.018885303200404952,0.08336734771728516,0.0023407908169777725,goss,0.6,4,14,0.02,7,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.02, 'max_depth': 7, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.065257161542635,-3.57811187854497,-3.885376924592239,-3.842915321559948,0.2011299289609791,43,-3.71360544277598,-3.854363126109639,-3.734600675605762,-3.7675230814971266,0.06200051054425
1.6399752298990886,0.021313197937140038,0.10448551177978516,0.017329891926129617,goss,0.6,4,14,0.02,7,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.02, 'max_depth': 7, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.042241076267011,-3.8649062084350767,-4.03649219381993,-3.9812131595073392,0.08227491542846596,427,-3.6833826426679717,-3.9538707016264274,-3.668519261656055,-3.768590868650151,0.13115307190344144
1.6691948572794597,0.02360902853845632,0.09819444020589192,0.013631453091392545,goss,0.6,4,14,0.02,8,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.02, 'max_depth': 8, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.2245579593790765,-3.8555654080023873,-3.935171778090116,-4.00509838182386,0.1585479384396019,478,-3.733939969028384,-3.9575081179445637,-3.7297816267461865,-3.8070765712397114,0.1063847126725909
1.668426752090454,0.00791898006136859,0.08755381902058919,0.006124132158300093,goss,0.6,4,14,0.02,8,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.02, 'max_depth': 8, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.065257161542635,-3.57811187854497,-3.885376924592239,-3.842915321559948,0.2011299289609791,43,-3.71360544277598,-3.854363126109639,-3.734600675605762,-3.7675230814971266,0.06200051054425
1.656984806060791,0.0029357929877305462,0.1150057315826416,0.00981889231425088,goss,0.6,4,14,0.02,8,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.02, 'max_depth': 8, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.042241076267011,-3.8649062084350767,-4.03649219381993,-3.9812131595073392,0.08227491542846596,427,-3.6833826426679717,-3.9538707016264274,-3.668519261656055,-3.768590868650151,0.13115307190344144
1.6784940560658772,0.00621276121830886,0.09862041473388672,0.020252450045709178,goss,0.6,4,14,0.025,6,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.025, 'max_depth': 6, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.0599573382631435,-3.900197233671454,-3.8779455306207615,-3.946033367518453,0.08106700070452781,349,-3.5992119864043746,-3.9090376743603206,-3.6958723492651027,-3.7347073366765997,0.1294323669329073
1.7014656861623128,0.023157335320623345,0.08350729942321777,0.00163858920990058,goss,0.6,4,14,0.025,6,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.025, 'max_depth': 6, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.983218385694409,-3.787631693572363,-4.054318685056714,-3.941722921441162,0.11275901448646417,331,-3.732008121023401,-3.8618219877084186,-3.640960686991913,-3.744930265241244,0.09062804899491378
1.6868982315063477,0.02565563971627342,0.08120338122049968,0.000717434012203092,goss,0.6,4,14,0.025,6,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.025, 'max_depth': 6, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.124845944636678,-3.7551247034501447,-4.221624732803163,-4.033865126963328,0.2010202332021584,514,-3.766629793329841,-3.8130785915482703,-3.7055923774891264,-3.76176692078908,0.0440155820909126
1.7067679564158122,0.031656878772914086,0.08370415369669597,0.001494217775826296,goss,0.6,4,14,0.025,7,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.025, 'max_depth': 7, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.0599573382631435,-3.900197233671454,-3.8779455306207615,-3.946033367518453,0.08106700070452781,349,-3.5992119864043746,-3.9090376743603206,-3.6958723492651027,-3.7347073366765997,0.1294323669329073
1.6611250241597493,0.014024906144553104,0.1049184799194336,0.021369121979915112,goss,0.6,4,14,0.025,7,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.025, 'max_depth': 7, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.983218385694409,-3.787631693572363,-4.054318685056714,-3.941722921441162,0.11275901448646417,331,-3.732008121023401,-3.8618219877084186,-3.640960686991913,-3.744930265241244,0.09062804899491378
1.692064682642619,0.025944047658169177,0.10413448015848796,0.015383371339017288,goss,0.6,4,14,0.025,7,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.025, 'max_depth': 7, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.124845944636678,-3.7551247034501447,-4.221624732803163,-4.033865126963328,0.2010202332021584,514,-3.766629793329841,-3.8130785915482703,-3.7055923774891264,-3.76176692078908,0.0440155820909126
1.6860636870066326,0.009855873666437675,0.08599305152893066,0.004878376096931526,goss,0.6,4,14,0.025,8,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.0599573382631435,-3.900197233671454,-3.8779455306207615,-3.946033367518453,0.08106700070452781,349,-3.5992119864043746,-3.9090376743603206,-3.6958723492651027,-3.7347073366765997,0.1294323669329073
1.6517167886098225,0.010185669117936303,0.11714919408162434,0.0053524867298183395,goss,0.6,4,14,0.025,8,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.983218385694409,-3.787631693572363,-4.054318685056714,-3.941722921441162,0.11275901448646417,331,-3.732008121023401,-3.8618219877084186,-3.640960686991913,-3.744930265241244,0.09062804899491378
1.654362678527832,0.015013769100639382,0.0986323356628418,0.020983608138435344,goss,0.6,4,14,0.025,8,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 14, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.124845944636678,-3.7551247034501447,-4.221624732803163,-4.033865126963328,0.2010202332021584,514,-3.766629793329841,-3.8130785915482703,-3.7055923774891264,-3.76176692078908,0.0440155820909126
1.65151580174764,0.0029085959307467222,0.08388034502665202,0.005793385778511533,goss,0.6,4,15,0.015,6,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.234738994798497,-4.002403124278059,-4.235268586524354,-4.157470235200303,0.10964921882736703,769,-3.973469710273571,-4.0179453570309205,-3.9946006724545198,-3.9953385799196703,0.018164602375526456
1.6649645169576008,0.007311032407060436,0.08205691973368327,0.0005644780385414626,goss,0.6,4,15,0.015,6,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.217756949399826,-4.014995928726741,-4.253957433514568,-4.162236770547045,0.10515866706236279,787,-3.9761911616327192,-4.031351952031859,-3.9933998304996976,-4.000314314721425,0.023043954643301938
1.6616175174713135,0.007133833253285692,0.08123048146565755,0.001682632646586871,goss,0.6,4,15,0.015,6,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.249964818317653,-4.032917439884318,-4.236970979004114,-4.173284412402029,0.09939609380442566,802,-3.968929811190146,-4.034919520829176,-3.9961012174428165,-3.9999835164873794,0.027079692624602504
1.6389676729838054,0.01936375149075279,0.09343123435974121,0.011150465706518151,goss,0.6,4,15,0.015,7,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.015, 'max_depth': 7, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.234738994798497,-4.002403124278059,-4.235268586524354,-4.157470235200303,0.10964921882736703,769,-3.973469710273571,-4.0179453570309205,-3.9946006724545198,-3.9953385799196703,0.018164602375526456
1.658905824025472,0.026990417211205524,0.09997924168904622,0.016904940401725774,goss,0.6,4,15,0.015,7,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.015, 'max_depth': 7, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.217756949399826,-4.014995928726741,-4.253957433514568,-4.162236770547045,0.10515866706236279,787,-3.9761911616327192,-4.031351952031859,-3.9933998304996976,-4.000314314721425,0.023043954643301938
1.6521956125895183,0.031928548788043,0.08882832527160645,0.010615434912356796,goss,0.6,4,15,0.015,7,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.015, 'max_depth': 7, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.249964818317653,-4.032917439884318,-4.236970979004114,-4.173284412402029,0.09939609380442566,802,-3.968929811190146,-4.034919520829176,-3.9961012174428165,-3.9999835164873794,0.027079692624602504
1.6363683541615803,0.01964170005044369,0.10960157712300618,0.010928619521737388,goss,0.6,4,15,0.015,8,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.015, 'max_depth': 8, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.234738994798497,-4.002403124278059,-4.235268586524354,-4.157470235200303,0.10964921882736703,769,-3.973469710273571,-4.0179453570309205,-3.9946006724545198,-3.9953385799196703,0.018164602375526456
1.6589726607004802,0.016856338562776955,0.09345022837320964,0.01638576390143896,goss,0.6,4,15,0.015,8,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.015, 'max_depth': 8, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.217756949399826,-4.014995928726741,-4.253957433514568,-4.162236770547045,0.10515866706236279,787,-3.9761911616327192,-4.031351952031859,-3.9933998304996976,-4.000314314721425,0.023043954643301938
1.660368839899699,0.01749766391323792,0.08631197611490886,0.008871605054475696,goss,0.6,4,15,0.015,8,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.015, 'max_depth': 8, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.249964818317653,-4.032917439884318,-4.236970979004114,-4.173284412402029,0.09939609380442566,802,-3.968929811190146,-4.034919520829176,-3.9961012174428165,-3.9999835164873794,0.027079692624602504
1.6513396898905437,0.024024071390805295,0.08137424786885579,0.0011309347763556361,goss,0.6,4,15,0.02,6,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.02, 'max_depth': 6, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.086387719404686,-3.971654373373703,-3.986153920375263,-4.014732004384551,0.05101284372324134,502,-3.6607980424618223,-4.031351952031859,-3.6841744647628394,-3.7921081530855063,0.16943988271283847
1.637255589167277,0.02332503014105963,0.08349212010701497,0.0028284764414669575,goss,0.6,4,15,0.02,6,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.02, 'max_depth': 6, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.147403638157135,-3.9075863098888513,-3.9443240622053746,-3.9997713367504537,0.10546369968000822,472,-3.6843614413856343,-4.040264967448824,-3.6929513520014585,-3.805859253611972,0.1657869629989442
1.6511310736338298,0.02961020732403627,0.10100173950195312,0.019546108007502144,goss,0.6,4,15,0.02,6,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.02, 'max_depth': 6, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.033353763771789,-3.986153920375263,-3.9057403513684434,-3.975082678505165,0.052682856501372034,418,-3.648959282611118,-3.984682903535314,-3.691977172687432,-3.775206452944621,0.14915969569717466
1.6496791044871013,0.027374742074615956,0.1053296724955241,0.019894799213180606,goss,0.6,4,15,0.02,7,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.02, 'max_depth': 7, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.086387719404686,-3.971654373373703,-3.986153920375263,-4.014732004384551,0.05101284372324134,502,-3.6607980424618223,-4.031351952031859,-3.6841744647628394,-3.7921081530855063,0.16943988271283847
1.6561806201934814,0.03354946135439133,0.08278997739156087,0.0007467804856840057,goss,0.6,4,15,0.02,7,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.02, 'max_depth': 7, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.147403638157135,-3.9075863098888513,-3.9443240622053746,-3.9997713367504537,0.10546369968000822,472,-3.6843614413856343,-4.040264967448824,-3.6929513520014585,-3.805859253611972,0.1657869629989442
1.6509299278259277,0.03184777152113108,0.10258682568868001,0.004183833107007603,goss,0.6,4,15,0.02,7,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.02, 'max_depth': 7, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.033353763771789,-3.986153920375263,-3.9057403513684434,-3.975082678505165,0.052682856501372034,418,-3.648959282611118,-3.984682903535314,-3.691977172687432,-3.775206452944621,0.14915969569717466
1.6631057262420654,0.02311042951227872,0.08851329485575359,0.007566502363685373,goss,0.6,4,15,0.02,8,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.02, 'max_depth': 8, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.086387719404686,-3.971654373373703,-3.986153920375263,-4.014732004384551,0.05101284372324134,502,-3.6607980424618223,-4.031351952031859,-3.6841744647628394,-3.7921081530855063,0.16943988271283847
1.6861071586608887,0.016848873898973327,0.08507156372070312,0.0028395106731815764,goss,0.6,4,15,0.02,8,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.02, 'max_depth': 8, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.147403638157135,-3.9075863098888513,-3.9443240622053746,-3.9997713367504537,0.10546369968000822,472,-3.6843614413856343,-4.040264967448824,-3.6929513520014585,-3.805859253611972,0.1657869629989442
1.6679048538208008,0.032102035254501275,0.08142781257629395,0.0010566773827571667,goss,0.6,4,15,0.02,8,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.02, 'max_depth': 8, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.033353763771789,-3.986153920375263,-3.9057403513684434,-3.975082678505165,0.052682856501372034,418,-3.648959282611118,-3.984682903535314,-3.691977172687432,-3.775206452944621,0.14915969569717466
1.6366207599639893,0.022319105896676114,0.08412814140319824,0.0026069915990359024,goss,0.6,4,15,0.025,6,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.025, 'max_depth': 6, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.08989886516436,-3.7551247034501447,-3.8593044411176955,-3.901442669910734,0.1398812772371027,199,-3.837755253349982,-3.8496939988643364,-3.7422982461409386,-3.8099158327850855,0.04806063481893246
1.6545061270395915,0.029675778874678017,0.09983030954996745,0.012949228942030017,goss,0.6,4,15,0.025,6,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.025, 'max_depth': 6, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.1422089199896845,-3.7532037596616656,-3.885376924592239,-3.926929868081197,0.1615059111919319,280,-3.7406935802787245,-3.8309605835620073,-3.651812072775392,-3.7411554122053747,0.0731378023360098
1.653019905090332,0.018692989744712403,0.10178128878275554,0.02178631329593271,goss,0.6,4,15,0.025,6,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.025, 'max_depth': 6, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.130062501699289,-3.7895351856232873,-4.013199375905616,-3.9775990210760646,0.14128045912645712,421,-3.798089094430352,-3.8915144728095683,-3.728817069609223,-3.8061402122830477,0.06666446642723754
1.6476848125457764,0.014546380768767539,0.08745058377583821,0.005160669090383001,goss,0.6,4,15,0.025,7,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.025, 'max_depth': 7, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.08989886516436,-3.7551247034501447,-3.8593044411176955,-3.901442669910734,0.1398812772371027,199,-3.837755253349982,-3.8496939988643364,-3.7422982461409386,-3.8099158327850855,0.04806063481893246
1.647577444712321,0.02238094894714458,0.09771092732747395,0.0050151909533951685,goss,0.6,4,15,0.025,7,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.025, 'max_depth': 7, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.1422089199896845,-3.7532037596616656,-3.885376924592239,-3.926929868081197,0.1615059111919319,280,-3.7406935802787245,-3.8309605835620073,-3.651812072775392,-3.7411554122053747,0.0731378023360098
1.6392711798350017,0.010605878241569968,0.09677282969156902,0.020085138602503962,goss,0.6,4,15,0.025,7,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.025, 'max_depth': 7, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.130062501699289,-3.7895351856232873,-4.013199375905616,-3.9775990210760646,0.14128045912645712,421,-3.798089094430352,-3.8915144728095683,-3.728817069609223,-3.8061402122830477,0.06666446642723754
1.6602818965911865,0.029351270640616836,0.08543618520100911,0.004971675770800078,goss,0.6,4,15,0.025,8,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.08989886516436,-3.7551247034501447,-3.8593044411176955,-3.901442669910734,0.1398812772371027,199,-3.837755253349982,-3.8496939988643364,-3.7422982461409386,-3.8099158327850855,0.04806063481893246
1.6423881848653157,0.024301813257123297,0.08320903778076172,0.0020098706110035264,goss,0.6,4,15,0.025,8,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.1422089199896845,-3.7532037596616656,-3.885376924592239,-3.926929868081197,0.1615059111919319,280,-3.7406935802787245,-3.8309605835620073,-3.651812072775392,-3.7411554122053747,0.0731378023360098
1.6537006696065266,0.02830327013725959,0.08501831690470378,0.000938964172554777,goss,0.6,4,15,0.025,8,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 4, 'lambda_l2': 15, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.130062501699289,-3.7895351856232873,-4.013199375905616,-3.9775990210760646,0.14128045912645712,421,-3.798089094430352,-3.8915144728095683,-3.728817069609223,-3.8061402122830477,0.06666446642723754
1.6458193461100261,0.004352436513823469,0.09120670954386394,0.008074144844608316,goss,0.6,5,11,0.015,6,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.6, 'lambda_l1': 5, 'lambda_l2': 11, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.234738994798497,-4.014995928726741,-4.211362834413217,-4.153699252646152,0.09854126130141068,751,-3.726529113098304,-4.038483938062106,-3.986187181932188,-3.917066744364199,0.13641158155069225
