mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0032535076141357424,0.0002812020914285783,0.0012879371643066406,0.000109928082190341,True,{'fit_intercept': True},-3.658911981489009,-3.7178441385224814,-3.491154604291884,-3.4409564587717942,-4.004141913266174,-3.6626018192682688,0.19911593502293617,2,-3.65063575016988,-3.6366182099552775,-3.691600161269702,-3.7028965954391992,-3.565005212583531,-3.6493511858835186,0.048846921702365396
0.002884531021118164,0.00012522206802697555,0.0012115001678466796,4.944656483985112e-05,False,{'fit_intercept': False},-3.657351172486009,-3.7175556710136854,-3.4903054415062402,-3.4383806467185236,-3.9933692094777666,-3.6593924282404453,0.1961449650615291,1,-3.6509094574177823,-3.636631977232198,-3.6916540697510745,-3.7030846922916125,-3.5664940657439583,-3.6497548524873253,0.048384951787714514
