MSE,MAE,R2,RMSE,SUBSET
12.683901459931255,2.5357074422966615,0.32088521067130804,3.5614465403725006,TRAIN
10.568250940227227,2.337536310986264,0.42646973913383346,3.2508846396369138,TEST
