MSE,MAE,R2,RMSE,SUBSET
12.649707028729106,2.515105746741287,0.32271603094497714,3.5566426625019707,TRAIN
12.389000338619569,2.579982221286229,0.3276591712037137,3.5198011788479713,TEST
