MSE,MAE,R2,RMSE,SUBSET
13.337107329795586,2.6821139477163913,0.28591160510502955,3.652000455886552,TRAIN
12.263204951079185,2.5253797057108858,0.33448598311798916,3.501885913487072,TEST
