Actual,Prediction,Team,Season,SUBSET
1.0,1.4112993459603316,Pacers,2010,TRAIN
7.0,1.6420296922767947,Grizzlies,2010,TRAIN
1.0,1.6766347392595409,76ers,2010,TRAIN
0.0,1.8920629573753285,Pistons,2010,TRAIN
0.0,2.236363816133961,Hornets,2010,TRAIN
2.0,2.7373607403020044,Pelicans,2010,TRAIN
9.0,2.7805867053222304,Thunder,2010,TRAIN
2.0,2.810150812303355,Trail Blazers,2010,TRAIN
0.0,2.991184589135057,Rockets,2010,TRAIN
2.0,3.436617961185891,Spurs,2010,TRAIN
9.0,3.588884198038278,Bulls,2010,TRAIN
0.0,3.863595698634454,Bucks,2010,TRAIN
0.0,4.543775031123027,Jazz,2010,TRAIN
0.0,4.576858214978972,Cavaliers,2010,TRAIN
6.0,5.457791958910879,Hawks,2010,TRAIN
1.0,5.977758701856798,Nuggets,2010,TRAIN
0.0,6.116462996913551,Suns,2010,TRAIN
16.0,6.468259452661066,Mavericks,2010,TRAIN
2.0,6.6238947101840875,Magic,2010,TRAIN
14.0,7.969014230106201,Heat,2010,TRAIN
5.0,8.464631851375499,Celtics,2010,TRAIN
4.0,8.737686606858356,Lakers,2010,TRAIN
0.0,-0.5385139482258325,Cavaliers,2011,TRAIN
0.0,-0.17031452445401296,Kings,2011,TRAIN
0.0,0.026413120358691256,Wizards,2011,TRAIN
0.0,0.4068858392827943,Raptors,2011,TRAIN
0.0,0.5321774057154061,Timberwolves,2011,TRAIN
0.0,0.6375517822781789,Nets,2011,TRAIN
0.0,0.6490403907807241,Hornets,2011,TRAIN
0.0,1.428282621574714,Pistons,2011,TRAIN
0.0,1.5908161785218642,Pelicans,2011,TRAIN
0.0,1.7820931338825372,Rockets,2011,TRAIN
3.0,1.9276795360925294,Grizzlies,2011,TRAIN
0.0,2.0987993223657457,Jazz,2011,TRAIN
6.0,2.2368218387016823,Pacers,2011,TRAIN
7.0,2.255526823149982,76ers,2011,TRAIN
0.0,2.673962328912538,Trail Blazers,2011,TRAIN
0.0,2.7597234764334484,Warriors,2011,TRAIN
0.0,3.220545658435183,Bucks,2011,TRAIN
0.0,3.8032083714267633,Suns,2011,TRAIN
4.0,3.823694519835148,Clippers,2011,TRAIN
1.0,3.9451435055202992,Magic,2011,TRAIN
1.0,4.115459126906144,Knicks,2011,TRAIN
3.0,4.208098244551214,Nuggets,2011,TRAIN
13.0,4.4378777692767635,Thunder,2011,TRAIN
10.0,4.9189258128298174,Spurs,2011,TRAIN
2.0,5.000852616647544,Bulls,2011,TRAIN
5.0,5.631719480083824,Lakers,2011,TRAIN
11.0,5.874856680204143,Celtics,2011,TRAIN
2.0,6.55279214345104,Hawks,2011,TRAIN
0.0,6.9575112181101355,Mavericks,2011,TRAIN
16.0,7.551019364448115,Heat,2011,TRAIN
0.0,-1.1159710544728436,Hornets,2012,TRAIN
0.0,-0.9701142372098972,Pelicans,2012,TRAIN
0.0,-0.22658115977811644,Cavaliers,2012,TRAIN
0.0,-0.13033831822412223,Trail Blazers,2012,TRAIN
0.0,0.17587365862722049,Timberwolves,2012,TRAIN
2.0,0.6738657211057566,Rockets,2012,TRAIN
0.0,0.9347873221932863,Kings,2012,TRAIN
0.0,1.1490970456528846,Wizards,2012,TRAIN
0.0,1.4194137185712972,Pistons,2012,TRAIN
0.0,1.8964854561428646,Jazz,2012,TRAIN
0.0,2.1438313478539515,Raptors,2012,TRAIN
3.0,2.2663917298143104,Nets,2012,TRAIN
6.0,2.292161671578873,Warriors,2012,TRAIN
0.0,2.6334354171366585,Suns,2012,TRAIN
2.0,2.8170004569829072,Nuggets,2012,TRAIN
8.0,3.138253410288715,Grizzlies,2012,TRAIN
11.0,3.1879699552145206,Pacers,2012,TRAIN
0.0,3.3449001567383605,Bucks,2012,TRAIN
0.0,3.4509437293914886,Magic,2012,TRAIN
0.0,3.5299296380801346,Mavericks,2012,TRAIN
5.0,3.95545853097242,Thunder,2012,TRAIN
0.0,4.048481034768925,76ers,2012,TRAIN
2.0,4.724874462693421,Hawks,2012,TRAIN
2.0,5.354173162686791,Celtics,2012,TRAIN
0.0,5.674564702025778,Lakers,2012,TRAIN
5.0,5.767319557588144,Bulls,2012,TRAIN
6.0,6.226274251203021,Knicks,2012,TRAIN
15.0,6.405533860498786,Spurs,2012,TRAIN
2.0,6.5719706318828255,Clippers,2012,TRAIN
16.0,8.102579618535344,Heat,2012,TRAIN
0.0,-0.7996146895360061,Pelicans,2013,TRAIN
0.0,-0.04242702084744643,Magic,2013,TRAIN
0.0,0.17250032467695497,Suns,2013,TRAIN
0.0,0.18233212919780284,Jazz,2013,TRAIN
0.0,0.34585290646383404,76ers,2013,TRAIN
5.0,1.287394016116729,Trail Blazers,2013,TRAIN
0.0,1.2966429879688266,Timberwolves,2013,TRAIN
0.0,1.5739451826424198,Kings,2013,TRAIN
3.0,1.5915024553723738,Raptors,2013,TRAIN
2.0,1.8397136815015762,Rockets,2013,TRAIN
0.0,1.8611023160530595,Pistons,2013,TRAIN
0.0,1.9657671705274629,Bucks,2013,TRAIN
0.0,2.0356428821558152,Hornets,2013,TRAIN
3.0,2.0357331026247327,Hawks,2013,TRAIN
0.0,2.3289781071898785,Cavaliers,2013,TRAIN
0.0,2.4688619547886845,Lakers,2013,TRAIN
6.0,2.8422581632516777,Wizards,2013,TRAIN
0.0,2.899891790671243,Nuggets,2013,TRAIN
0.0,3.368236849144495,Celtics,2013,TRAIN
3.0,4.046424516436725,Warriors,2013,TRAIN
10.0,4.747780811132614,Pacers,2013,TRAIN
1.0,4.836290632434439,Bulls,2013,TRAIN
3.0,4.935041744509748,Mavericks,2013,TRAIN
16.0,5.301979408022818,Spurs,2013,TRAIN
10.0,5.465625445205946,Thunder,2013,TRAIN
3.0,5.567746313166001,Grizzlies,2013,TRAIN
0.0,5.672064828875685,Knicks,2013,TRAIN
5.0,5.791869328427966,Nets,2013,TRAIN
6.0,6.038153363353696,Clippers,2013,TRAIN
13.0,8.227282371258694,Heat,2013,TRAIN
0.0,-2.7258637351794306,76ers,2014,TRAIN
0.0,-0.9480112024954948,Jazz,2014,TRAIN
0.0,-0.12337266976230676,Celtics,2014,TRAIN
2.0,-0.09257092123694832,Bucks,2014,TRAIN
0.0,0.50980008593665,Nuggets,2014,TRAIN
0.0,0.5878181451900946,Magic,2014,TRAIN
0.0,1.1342378819323276,Timberwolves,2014,TRAIN
0.0,1.2013514817749849,Lakers,2014,TRAIN
0.0,1.509535607059361,Pelicans,2014,TRAIN
0.0,1.5511497742660392,Knicks,2014,TRAIN
0.0,1.6899409087934183,Kings,2014,TRAIN
0.0,2.1553304581269055,Pistons,2014,TRAIN
0.0,2.192321019456106,Suns,2014,TRAIN
2.0,2.354613807533087,Nets,2014,TRAIN
8.0,2.825822942648431,Hawks,2014,TRAIN
0.0,2.8525869507387944,Hornets,2014,TRAIN
0.0,4.155217969645753,Raptors,2014,TRAIN
0.0,4.228257501628127,Thunder,2014,TRAIN
6.0,4.297895529346235,Grizzlies,2014,TRAIN
16.0,4.34161019158168,Warriors,2014,TRAIN
1.0,4.553514385029196,Trail Blazers,2014,TRAIN
0.0,4.650703330657797,Pacers,2014,TRAIN
9.0,4.876920744719625,Rockets,2014,TRAIN
0.0,5.0190225660203005,Heat,2014,TRAIN
6.0,5.038298018928335,Bulls,2014,TRAIN
6.0,5.371063322666357,Wizards,2014,TRAIN
14.0,5.973366596494021,Cavaliers,2014,TRAIN
7.0,6.0219236894397765,Clippers,2014,TRAIN
1.0,6.344576571589888,Mavericks,2014,TRAIN
3.0,7.234165698697868,Spurs,2014,TRAIN
0.0,-1.325255141607573,76ers,2015,TRAIN
0.0,-0.02048049000508101,Knicks,2015,TRAIN
0.0,-0.005301507853195719,Nuggets,2015,TRAIN
0.0,0.12411112632005938,Timberwolves,2015,TRAIN
0.0,0.2601232108330507,Magic,2015,TRAIN
0.0,0.46144424418225505,Lakers,2015,TRAIN
0.0,0.7889839061798392,Nets,2015,TRAIN
0.0,1.325056051689724,Jazz,2015,TRAIN
0.0,1.4882781950515949,Pistons,2015,TRAIN
0.0,1.501079571210839,Bucks,2015,TRAIN
0.0,1.6248376219198262,Suns,2015,TRAIN
2.0,1.9163118428687367,Celtics,2015,TRAIN
0.0,2.2102220624528996,Kings,2015,TRAIN
5.0,2.473545797351627,Trail Blazers,2015,TRAIN
3.0,2.638828203411935,Hornets,2015,TRAIN
10.0,2.9314434761314487,Raptors,2015,TRAIN
3.0,3.1492348424749395,Pacers,2015,TRAIN
0.0,3.4470035320846817,Pelicans,2015,TRAIN
0.0,4.029987981394269,Wizards,2015,TRAIN
0.0,4.03433228358716,Bulls,2015,TRAIN
0.0,4.292109242018595,Grizzlies,2015,TRAIN
1.0,4.474052616134001,Rockets,2015,TRAIN
7.0,4.608967593835371,Heat,2015,TRAIN
11.0,5.053124354847535,Thunder,2015,TRAIN
1.0,5.979101008187304,Mavericks,2015,TRAIN
2.0,6.157067824217199,Clippers,2015,TRAIN
4.0,6.268437714744799,Hawks,2015,TRAIN
16.0,6.453206419738486,Cavaliers,2015,TRAIN
15.0,6.932831077355778,Warriors,2015,TRAIN
6.0,8.714075414050665,Spurs,2015,TRAIN
0.0,-1.825507197299597,76ers,2016,TRAIN
0.0,-1.3485122455412029,Nets,2016,TRAIN
0.0,0.23836347761130972,Suns,2016,TRAIN
0.0,0.9554012194350765,Lakers,2016,TRAIN
0.0,1.2080576888817873,Pelicans,2016,TRAIN
0.0,1.4056197691866215,Timberwolves,2016,TRAIN
6.0,1.9732264290069534,Rockets,2016,TRAIN
0.0,2.087339116205077,Magic,2016,TRAIN
2.0,2.106621020125015,Bulls,2016,TRAIN
0.0,2.2457863141561685,Knicks,2016,TRAIN
0.0,2.2932581658510482,Kings,2016,TRAIN
2.0,2.560198683891321,Bucks,2016,TRAIN
0.0,2.6709280154333737,Trail Blazers,2016,TRAIN
0.0,2.7549855318241527,Nuggets,2016,TRAIN
7.0,2.817859893792896,Wizards,2016,TRAIN
0.0,2.848527784915959,Mavericks,2016,TRAIN
9.0,3.0021338264379547,Celtics,2016,TRAIN
2.0,3.0297741810548002,Grizzlies,2016,TRAIN
0.0,3.0645760100971233,Hornets,2016,TRAIN
0.0,3.380859216970237,Pistons,2016,TRAIN
4.0,3.388370785754419,Raptors,2016,TRAIN
1.0,3.608779666268304,Thunder,2016,TRAIN
0.0,3.8159403549172506,Pacers,2016,TRAIN
0.0,3.9168161693169887,Heat,2016,TRAIN
4.0,4.169262341352299,Jazz,2016,TRAIN
2.0,4.472638603615928,Hawks,2016,TRAIN
8.0,6.967259866703184,Spurs,2016,TRAIN
3.0,8.118461505523225,Clippers,2016,TRAIN
13.0,8.187011829193473,Cavaliers,2016,TRAIN
16.0,8.240045039651061,Warriors,2016,TRAIN
0.0,-1.4571132642753257,Hawks,2017,TRAIN
0.0,-0.656026101403691,Lakers,2017,TRAIN
0.0,0.03108046063008363,Nets,2017,TRAIN
0.0,0.11467687236549784,Grizzlies,2017,TRAIN
0.0,0.1263745375859049,Suns,2017,TRAIN
5.0,0.5893487063509961,76ers,2017,TRAIN
0.0,0.7470557862678575,Bulls,2017,TRAIN
0.0,1.0530480151611028,Kings,2017,TRAIN
0.0,1.1541369642955266,Magic,2017,TRAIN
0.0,1.4353029224522502,Knicks,2017,TRAIN
0.0,1.6279605440792784,Mavericks,2017,TRAIN
0.0,1.7392054146297156,Pistons,2017,TRAIN
0.0,2.022407418753059,Trail Blazers,2017,TRAIN
5.0,2.197116554270254,Pelicans,2017,TRAIN
3.0,2.3428466048115597,Bucks,2017,TRAIN
0.0,2.3614793879467193,Hornets,2017,TRAIN
4.0,2.3873377377027363,Raptors,2017,TRAIN
1.0,2.8523463821909023,Timberwolves,2017,TRAIN
3.0,3.0007780211462083,Pacers,2017,TRAIN
5.0,3.071893565367494,Jazz,2017,TRAIN
1.0,3.2668176394523925,Heat,2017,TRAIN
11.0,3.4818522329199686,Celtics,2017,TRAIN
0.0,3.7375980972043568,Nuggets,2017,TRAIN
0.0,3.8720526515378246,Clippers,2017,TRAIN
2.0,3.885573999484967,Wizards,2017,TRAIN
2.0,4.264512992959793,Thunder,2017,TRAIN
11.0,5.411615962678756,Rockets,2017,TRAIN
1.0,5.494556403368411,Spurs,2017,TRAIN
16.0,7.630539112791728,Warriors,2017,TRAIN
12.0,7.630699937446718,Cavaliers,2017,TRAIN
0.0,-0.8773994459125825,Hawks,2018,TRAIN
0.0,-0.767386332055858,Bulls,2018,TRAIN
0.0,-0.6807231347687765,Suns,2018,TRAIN
0.0,-0.5540790430296769,Knicks,2018,TRAIN
0.0,0.4479683082066783,Kings,2018,TRAIN
0.0,0.5338871609281979,Grizzlies,2018,TRAIN
1.0,0.6092398990386374,Magic,2018,TRAIN
7.0,0.6604614606304211,Nuggets,2018,TRAIN
1.0,1.5548054681322054,Nets,2018,TRAIN
0.0,1.969662594843835,Pelicans,2018,TRAIN
16.0,2.1218594683289522,Raptors,2018,TRAIN
1.0,2.2672451798197404,Thunder,2018,TRAIN
0.0,2.280138653249502,Mavericks,2018,TRAIN
2.0,2.2941971099122136,Clippers,2018,TRAIN
0.0,2.3931743670302312,Pistons,2018,TRAIN
