LS_MIN,LS_EFG_PCT,LS_FTA_RATE,LS_TM_TOV_PCT,LS_OREB_PCT,LS_OPP_EFG_PCT,LS_OPP_FTA_RATE,LS_OPP_TOV_PCT,LS_OPP_OREB_PCT,TEAM_SEASON,WIN_PCT,SEASON_YEAR,PO_WINS,HEIGHT_INCHES,WEIGHT,EXP
14.115737132519387,0.5414225262569538,0.2677075722291669,0.13347581675713308,0.19096367710805554,0.5507847215995145,0.2502403087599026,0.12718656375374376,0.18895311783740518,1610612737_2022-23,0.5,2022-23,2,78.3529411764706,212.7058823529412,2.823529411764706
,,,,,,,,,1610612738_2000-01,0.439,2000-01,0,79.58333333333333,226.83333333333334,2.75
18.586266685258007,0.4558588925195633,0.3440090335062528,0.16754412138937164,0.24166245557760171,0.4843346119127028,0.4196325402000858,0.17282114625843215,0.25646813619080844,1610612738_2001-02,0.598,2001-02,9,78.6923076923077,226.30769230769232,4.384615384615385
15.850546271031938,0.43478900860549724,0.2827926549261464,0.1577355691993922,0.24377597384949276,0.4628953645238311,0.3381372914325526,0.17346180368988895,0.2767883202354805,1610612738_2002-03,0.537,2002-03,4,79.58333333333333,227.75,4.416666666666667
16.235817848867786,0.44657800746659865,0.286257916861523,0.17071427522603744,0.22972034260336394,0.47444857584389544,0.42128938236628366,0.14997648223203575,0.28505813481205144,1610612738_2003-04,0.439,2003-04,0,79.46666666666667,225.33333333333334,3.8
17.939081509768407,0.4904301759479959,0.35663426033585127,0.16334668269960428,0.25948540430878214,0.49302825116235427,0.3802687054579799,0.17612683590341235,0.2926543866953545,1610612738_2004-05,0.549,2004-05,3,79.25,226.91666666666666,3.8333333333333335
18.670144363251648,0.4794982783470397,0.36456297025770446,0.17675318765647216,0.2686855393624871,0.46859667489323353,0.4164561899116306,0.16128151063342067,0.28504469201755833,1610612738_2005-06,0.402,2005-06,0,79.35714285714286,232.85714285714286,2.7857142857142856
18.594873905260705,0.47636558125361866,0.3449918109078818,0.17895468961901073,0.22831120359264664,0.4900788241223635,0.44263614808238233,0.14767727661802119,0.2567132345336896,1610612738_2006-07,0.293,2006-07,0,78.53333333333333,223.6,3.466666666666667
19.27583665549543,0.4662454706179916,0.3414366490469565,0.17613944440082033,0.2608214938838491,0.5030868004299616,0.4351076190320574,0.16120367098786695,0.2476975862467315,1610612738_2007-08,0.805,2007-08,16,78.8,222.4,6.666666666666667
16.72710837569184,0.4947590978113423,0.3447483391407567,0.1707207174782607,0.2584193096851133,0.4549027913278313,0.4040742806676854,0.16677467351142602,0.26947040510009646,1610612738_2008-09,0.756,2008-09,7,78.26666666666667,222.06666666666666,5.8
16.829420725864846,0.47576916300544264,0.32010052765809266,0.17947712579482614,0.2622244248874637,0.4467402857011226,0.3700628348209543,0.16613658542104712,0.23294320593229015,1610612738_2009-10,0.61,2009-10,15,78.4,224.06666666666666,6.866666666666666
16.360285941977878,0.47723421421297635,0.31717837495927,0.1523068840093522,0.2198675892756711,0.5096750959671613,0.3934540574697733,0.16635197558708248,0.24406408441796823,1610612738_2010-11,0.683,2010-11,5,79.2,230.46666666666667,8.266666666666667
16.996045180285527,0.47476130584895315,0.3236484124636626,0.16956759666073623,0.20006086206995516,0.4761403506422628,0.3532227757122645,0.15380420441587056,0.250893525153206,1610612738_2011-12,0.591,2011-12,11,78.86666666666666,220.06666666666666,6.6
17.501747826412444,0.47890934798559653,0.24515996899787876,0.1658534651588987,0.1924432062314445,0.4473257672423794,0.30266843309606584,0.16724198304818785,0.2745712845433009,1610612738_2012-13,0.506,2012-13,2,79.0,224.66666666666666,6.066666666666666
15.093181173027014,0.48108707480426666,0.2693002964688673,0.15770915649188483,0.226096620901897,0.46640723634039005,0.32685216035080444,0.17902262307692257,0.23755185410856444,1610612738_2013-14,0.305,2013-14,0,78.33333333333333,221.66666666666666,4.466666666666667
16.488144273946713,0.4780851691369772,0.2715444520189626,0.16114566200484107,0.2466154537811418,0.4975509741664034,0.33606940177950134,0.1515972479730887,0.25916845850519465,1610612738_2014-15,0.488,2014-15,0,78.13333333333334,221.46666666666667,3.1333333333333333
15.988078739188843,0.4758175321465064,0.25776495248498565,0.13778448964981999,0.23640312875206962,0.49035883854105866,0.2997911881615155,0.1451507977218016,0.24230239398766598,1610612738_2015-16,0.585,2015-16,2,78.26666666666667,219.46666666666667,2.8
16.211480224556894,0.4682240890201591,0.26365557645862814,0.15521563443381792,0.23827329214654144,0.4864592634499765,0.32181720133507685,0.14249485201580991,0.22392069510197254,1610612738_2016-17,0.646,2016-17,9,78.2,219.86666666666667,4.2
17.621977044157457,0.49153286537764834,0.2900716323936916,0.12862815046457138,0.20804009726585446,0.4974085127326822,0.2842439259337227,0.13016692662973517,0.21656074354852725,1610612738_2017-18,0.671,2017-18,11,78.15789473684211,220.78947368421052,2.736842105263158
15.314402412298278,0.460489069019303,0.28332056282969525,0.1367470918509446,0.19895640687888977,0.5178183611937065,0.2607977426525571,0.13813318464640384,0.17724472900260574,1610612738_2018-19,0.598,2018-19,5,78.47058823529412,221.47058823529412,3.411764705882353
15.223843098945881,0.5282848237251769,0.22390808508100257,0.12262420957473387,0.2694013120445331,0.46518605846559363,0.2486278146972479,0.14132526796723527,0.22828781974251916,1610612738_2019-20,0.667,2019-20,10,77.82352941176471,224.8235294117647,2.411764705882353
17.015441562340694,0.5293270359515712,0.289648694167276,0.1451894914088217,0.21539674535739978,0.500534895734673,0.3077930291403819,0.1371328551222745,0.22498060796739347,1610612738_2020-21,0.5,2020-21,1,78.77777777777777,228.72222222222223,3.5
16.516742077805354,0.5265047423050355,0.24215715315035613,0.1480120379211769,0.23079810825631097,0.5260715184048406,0.2760056164348545,0.1368536096969025,0.21832277510854334,1610612738_2021-22,0.622,2021-22,14,78.58823529411765,220.41176470588235,3.411764705882353
11.324494050669728,0.5305515877023381,0.2921504712290371,0.16024607972466923,0.21339430389290878,0.5841568450067808,0.2833389620332314,0.09984723769798132,0.17983551309790768,1610612738_2022-23,0.695,2022-23,11,79.0,224.94117647058823,5.705882352941177
,,,,,,,,,1610612739_2000-01,0.366,2000-01,0,78.66666666666667,228.58333333333334,4.75
16.215571090479322,0.4223388181313788,0.3108654414432394,0.20148893293412717,0.27553341522933505,0.481282039743857,0.36794396645087135,0.1584572976702707,0.270763605046964,1610612739_2001-02,0.354,2001-02,0,79.83333333333333,230.0,4.416666666666667
18.52786584308105,0.4769611173243649,0.3478970869662181,0.1658531918008118,0.27252477710713496,0.48490649984794215,0.3449884297374749,0.14464589159979843,0.26375071134477446,1610612739_2002-03,0.207,2002-03,0,79.27777777777777,226.61111111111111,3.9444444444444446
19.730682176628967,0.43371912953681113,0.29935500034305945,0.18814156600350104,0.29837497139338537,0.483085805765678,0.35271588622165206,0.14390143475609032,0.26252781577330314,1610612739_2003-04,0.427,2003-04,0,80.14285714285714,231.57142857142858,3.2142857142857144
17.45783694243117,0.4262254983826667,0.3032431325440165,0.17468258408713622,0.29863731719449504,0.47975488660804283,0.3768772532877265,0.13699108029899648,0.24650356905547022,1610612739_2004-05,0.512,2004-05,0,80.27272727272727,232.54545454545453,3.727272727272727
16.28855961180756,0.4567852259538088,0.34729361128706693,0.1591583504681593,0.2958972847973535,0.5044515752275239,0.43098757627729284,0.1596397301496631,0.2851808231454238,1610612739_2005-06,0.61,2005-06,7,79.73333333333333,221.86666666666667,4.6
17.73137491212587,0.460589940149215,0.349955610951378,0.1631386573640848,0.2631633343575401,0.4836530031435743,0.376319416242575,0.15001334905673552,0.23174325988044694,1610612739_2006-07,0.61,2006-07,12,79.06666666666666,222.86666666666667,5.866666666666666
17.184462562097302,0.4673007970986632,0.3349002479577056,0.15560585847466762,0.27260607097930123,0.486905814908865,0.3511922284646001,0.15417311342280993,0.23416384003057036,1610612739_2007-08,0.549,2007-08,7,79.26666666666667,226.93333333333334,5.666666666666667
16.374520676587327,0.4393166250993088,0.3652592622386125,0.148632451547335,0.2824846873809429,0.49316453813313815,0.31524336140110126,0.14260272212255787,0.23082861830091575,1610612739_2008-09,0.805,2008-09,10,79.8,229.13333333333333,5.533333333333333
17.3966215111668,0.48967922841414424,0.3093303341933793,0.1576862544799791,0.2497707396295806,0.468588568962686,0.3592448527873716,0.1375305167564394,0.25319342691956953,1610612739_2009-10,0.744,2009-10,6,79.2,226.66666666666666,5.466666666666667
17.232163184613828,0.48575252902738747,0.34157627586128686,0.1597701599335732,0.25296428100790586,0.4760239209546191,0.3002178223175736,0.1327920974032599,0.20213899606294994,1610612739_2010-11,0.232,2010-11,0,79.0,225.86666666666667,3.6666666666666665
18.567564735628594,0.4716795572852578,0.318568735681784,0.1495677174706033,0.23423515404288808,0.5342865620776347,0.28657517276953576,0.1423574234519547,0.25393610207142164,1610612739_2011-12,0.318,2011-12,0,78.93333333333334,223.4,3.2666666666666666
16.630602636769204,0.4542442070367165,0.3200984432302557,0.15564852126953208,0.2751554207111237,0.5056509486813278,0.2765947229758417,0.14600301506301916,0.2617068787537251,1610612739_2012-13,0.293,2012-13,0,78.73333333333333,220.6,3.8666666666666667
16.38395726889284,0.4678122722364395,0.28916243792349333,0.14112683964240025,0.26314414962503485,0.5100375187503914,0.3098964371873147,0.16663775824596877,0.2606635580312883,1610612739_2013-14,0.402,2013-14,0,79.2,223.8,3.3333333333333335
14.801294205575939,0.46768529168746875,0.2814318936493785,0.14649001206435389,0.2516387926461808,0.5350465151281386,0.3762787125607638,0.14052398433467267,0.2288089267754629,1610612739_2014-15,0.646,2014-15,14,80.0,233.66666666666666,7.6
16.443002076600663,0.4887866170389879,0.2978661447937815,0.15883187448809027,0.2358613338677007,0.5391700829614093,0.2958515034367365,0.12700356248517347,0.2276627839284379,1610612739_2015-16,0.695,2015-16,16,79.13333333333334,227.86666666666667,7.133333333333334
17.744838476769296,0.5004372166799844,0.22803351701274593,0.15436336021030828,0.22098804681302336,0.49852870119646436,0.3185121978102411,0.14013615687411474,0.21834903162138897,1610612739_2016-17,0.622,2016-17,13,78.86666666666666,226.73333333333332,8.533333333333333
16.129738793416056,0.5151348008893047,0.3013492324164203,0.18868540966709274,0.1979572811541778,0.4908975777842664,0.24248326563716627,0.11269092050098853,0.2804469529276954,1610612739_2017-18,0.61,2017-18,12,79.6,225.26666666666668,7.2
17.965537993121394,0.5314080463609075,0.2805325984421818,0.13302854420284654,0.1882809633641511,0.5462922926947674,0.22267105227326234,0.13337157779198583,0.21485183861942517,1610612739_2018-19,0.232,2018-19,0,79.41176470588235,220.58823529411765,4.529411764705882
16.31172577304952,0.4728744961165201,0.253006290064761,0.1260707683472259,0.21028034603604442,0.5253984242751814,0.31105944394195395,0.13008521955825275,0.21304947599379226,1610612739_2019-20,0.292,2019-20,0,78.0625,223.625,3.0625
12.358405180254373,0.5317337319397789,0.3385244619659878,0.14913634710665244,0.1993307484163156,0.5266879448825201,0.2634123711145063,0.1482790927128677,0.21538661604945658,1610612739_2020-21,0.306,2020-21,0,78.11764705882354,219.2941176470588,2.6470588235294117
16.234530264617735,0.47958913504165507,0.28787472877769327,0.1501722784029415,0.22092271172781533,0.5562697033911678,0.2549110859100631,0.14787788537139535,0.2313344124491726,1610612739_2021-22,0.537,2021-22,0,78.41176470588235,215.76470588235293,4.176470588235294
15.293607377264548,0.5480195228674369,0.28201158962511397,0.15353578282707694,0.20531560441327645,0.5112241895554882,0.3135664612093137,0.13738035398281886,0.20681833502302738,1610612739_2022-23,0.622,2022-23,1,78.17647058823529,218.58823529411765,4.882352941176471
,,,,,,,,,1610612740_2002-03,0.573,2002-03,2,80.125,240.125,5.75
17.04800979543363,0.44020167471773114,0.28318132006552144,0.15745745939953815,0.29627735290028256,0.46320952717729497,0.33255343158588874,0.15099669381266545,0.2498910709956398,1610612740_2003-04,0.5,2003-04,3,78.21428571428571,225.71428571428572,6.642857142857143
17.758804204065928,0.4349252575199288,0.297923042614182,0.18964875273404488,0.2780653462010577,0.4848336433233559,0.3297459268278635,0.16412545211593088,0.2819283716876959,1610612740_2004-05,0.22,2004-05,0,80.25,230.5,3.4166666666666665
15.095346704787621,0.44714947128967847,0.2846985035468471,0.16316781866996077,0.2829365734717803,0.48666985937805207,0.38877753441015667,0.15947131149238547,0.3074419936696792,1610612740_2005-06,0.463,2005-06,0,78.06666666666666,220.53333333333333,3.933333333333333
15.927473084767026,0.4559498511958872,0.3747542011110632,0.15626487729306757,0.25602111460486254,0.49397422866648877,0.36442946640068796,0.1624195095825143,0.26263809426932555,1610612740_2006-07,0.476,2006-07,0,79.0,218.6,3.6
20.231172858672867,0.48209787232759577,0.29739599494342617,0.16154389088440732,0.2768017779262654,0.5001946059643424,0.2901122182045795,0.14656412484659115,0.25282180688222605,1610612740_2007-08,0.683,2007-08,7,79.28571428571429,217.42857142857142,5.071428571428571
16.315233881969608,0.5001523659181583,0.2742753875905586,0.14130509005164255,0.2610092245657224,0.4913995697741913,0.2745575287575336,0.1473562824117112,0.2237621848588084,1610612740_2008-09,0.598,2008-09,1,79.92857142857143,223.21428571428572,6.428571428571429
15.348944218432242,0.4836262525070927,0.2980736335730732,0.15063496573135632,0.2298295783670047,0.502689295077792,0.32617612148336167,0.14675069462835186,0.24921753021920093,1610612740_2009-10,0.451,2009-10,0,79.38461538461539,226.46153846153845,5.230769230769231
17.23417444624951,0.48815790359599415,0.2352212621387382,0.1398997043534592,0.225776558212007,0.5137243589550395,0.3062772521321945,0.15094584860887816,0.23822796138028154,1610612740_2010-11,0.561,2010-11,2,79.33333333333333,226.86666666666667,5.266666666666667
15.746076937864212,0.47171011259333606,0.2976464793559741,0.1454164595562543,0.24300193641075338,0.503339251501041,0.3374686616611102,0.1467284703083137,0.2343165865681975,1610612740_2011-12,0.318,2011-12,0,79.66666666666667,225.6,3.066666666666667
15.416304791622927,0.4746792601599013,0.33343788264805685,0.1789739166259517,0.27278147279444986,0.4940350801984966,0.315017520950252,0.1589156547060543,0.24487613330675204,1610612740_2012-13,0.329,2012-13,0,79.13333333333334,218.4,2.6
14.207513423436001,0.46744061303283846,0.25580726843702073,0.1695341477647314,0.2701613927631447,0.5366783864579322,0.3081573890995073,0.16385586553689546,0.2195790885369328,1610612740_2013-14,0.415,2013-14,0,79.875,221.625,3.0625
15.68442223047577,0.4923073171453117,0.3048083303772711,0.1367721304668473,0.2521057223920214,0.5015280840298078,0.3675007592311886,0.14504453650132196,0.26834174195161614,1610612740_2014-15,0.549,2014-15,0,79.28571428571429,218.92857142857142,4.071428571428571
14.788784738419665,0.47608288949046984,0.2849305779814897,0.15546837809781064,0.2380130249627291,0.48639497416822114,0.3040566779245192,0.12375403920009298,0.2347415194427654,1610612740_2015-16,0.366,2015-16,0,79.0,222.11764705882354,5.235294117647059
17.414474583858425,0.46907625360125865,0.2519863359385564,0.1365663002953739,0.196343049990548,0.5287610451439642,0.2961901040041812,0.1314122179983344,0.2038549254651921,1610612740_2016-17,0.415,2016-17,0,79.6,219.86666666666667,4.0
16.72190605030623,0.48643727337827775,0.26117976705153106,0.1326955969305725,0.18748500710937469,0.5353163082639042,0.2263483562356131,0.14662543784082444,0.23264961686042546,1610612740_2017-18,0.585,2017-18,5,78.58823529411765,216.23529411764707,4.588235294117647
13.824989623429865,0.5131807458092814,0.23366521498911308,0.13670360138713583,0.1914316252038456,0.5515762005385281,0.3161843057033492,0.13862490863364305,0.23486626106411632,1610612740_2018-19,0.402,2018-19,0,78.625,217.25,3.375
15.85896063519821,0.519521932487752,0.24875919414477013,0.143657367876934,0.23193740844145552,0.5402599361729712,0.273306842398403,0.12599643700152818,0.22501718968793366,1610612740_2019-20,0.417,2019-20,0,77.61111111111111,218.11111111111111,3.388888888888889
17.14449128860163,0.53478467693393,0.2699070540656562,0.16893394485424687,0.2293232984626717,0.537632512909047,0.2791937516429812,0.13486459565137043,0.23053002623880764,1610612740_2020-21,0.431,2020-21,0,78.75,216.0,3.1875
15.335919214565644,0.5165566526381682,0.31233384805265935,0.1627599080634441,0.26609609176705573,0.5661813818101717,0.25072164431380295,0.1366314207745118,0.19833123502106997,1610612740_2021-22,0.439,2021-22,2,77.6470588235294,213.41176470588235,3.8823529411764706
13.075905374271963,0.5225433507356573,0.315202090559426,0.1337085517471614,0.2709560395087532,0.5653618109768656,0.2613489668394034,0.14467904265561546,0.20669770114631064,1610612740_2022-23,0.512,2022-23,0,78.58823529411765,214.05882352941177,4.0588235294117645
,,,,,,,,,1610612741_2000-01,0.183,2000-01,0,80.33333333333333,237.16666666666666,1.1666666666666667
18.094483858704262,0.43499814527987046,0.3170856907586437,0.18035109502919533,0.2569775773526562,0.5028900271811829,0.3937770435911591,0.1596724605394102,0.29601378480761553,1610612741_2001-02,0.256,2001-02,0,78.91666666666667,218.33333333333334,2.0833333333333335
19.498665020664706,0.4540392375765425,0.3131788164566095,0.16343241315145615,0.25407036631997365,0.49409883478153205,0.3292843687196273,0.15020605608589027,0.28124031918125486,1610612741_2002-03,0.366,2002-03,0,79.53333333333333,227.6,3.8
17.358674286334555,0.46115137597868755,0.33375964994919644,0.17725569049314827,0.27165349523613247,0.46168191167374745,0.3957519811656062,0.15331071474272254,0.27901760000857234,1610612741_2003-04,0.28,2003-04,0,79.6,219.93333333333334,4.2
17.99148381848781,0.4449240738998978,0.2904605626179115,0.17282319810058283,0.2689160820111694,0.47892891726474945,0.4095220735546578,0.16718556865125042,0.29044852573586305,1610612741_2004-05,0.573,2004-05,2,78.23076923076923,217.84615384615384,3.6923076923076925
17.543070279057034,0.4491797325060373,0.3082642514993322,0.16921338507594755,0.2679583802656357,0.47990255933968057,0.3995197501969485,0.15093721833836177,0.27184144874079197,1610612741_2005-06,0.5,2005-06,2,78.73333333333333,222.26666666666668,3.3333333333333335
14.350331748042242,0.48733926283816653,0.29759426253758303,0.13951335278320107,0.2390872718131344,0.4443616761591213,0.4462022937829696,0.15944687318661796,0.23404713138286398,1610612741_2006-07,0.598,2006-07,6,78.86666666666666,221.0,3.6
18.153439524450114,0.48501344855158113,0.30985579417426695,0.17768620958522569,0.2876343364019229,0.4812168714310678,0.46189649795735793,0.1892573238405111,0.2260367301629052,1610612741_2007-08,0.402,2007-08,0,78.66666666666667,215.93333333333334,2.2666666666666666
16.277072795036617,0.4483331627741263,0.34325644821085594,0.15829882375837398,0.2601188925321232,0.49883056817505167,0.36030387102042,0.14852832648481754,0.25606057764075923,1610612741_2008-09,0.5,2008-09,3,79.13333333333334,219.33333333333334,4.933333333333334
17.06164647832406,0.46631701917303275,0.30442216058373833,0.14414069466002832,0.27787018897615373,0.4674006294459834,0.34166370577527055,0.14806077305451482,0.2721189857151656,1610612741_2009-10,0.5,2009-10,1,78.86666666666666,219.8,3.6
16.907000996928165,0.46650965300871305,0.3312261616352969,0.1441708096790323,0.2487770684602028,0.4865486302660876,0.36409716853726404,0.13363490309010095,0.25746605884548746,1610612741_2010-11,0.756,2010-11,9,78.6,216.46666666666667,5.466666666666667
17.53556773369089,0.5082151925406272,0.325269290012551,0.1556968659130046,0.244930840912877,0.4453167532045884,0.38579758732832997,0.14805229000725106,0.2656951577872025,1610612741_2011-12,0.758,2011-12,2,78.64285714285714,214.5,5.5
17.591461905534654,0.4654567385338112,0.26563911079708274,0.1478281765157084,0.3150559928049086,0.4330689904613055,0.2428826527768811,0.14086163345229033,0.23668531313145472,1610612741_2012-13,0.549,2012-13,5,78.46666666666667,214.73333333333332,6.4
17.15344173032539,0.4048144128103332,0.23198375037577254,0.17056780987430628,0.286998637234255,0.47759637673496375,0.2910834277447839,0.13789088829155777,0.21983463936880998,1610612741_2013-14,0.585,2013-14,1,78.6,218.6,6.466666666666667
14.737238407791171,0.4825288092138641,0.28170454626296204,0.18207649319071578,0.23194531721472916,0.5276524946558314,0.3222742520580399,0.13383704386599796,0.19733422663097444,1610612741_2014-15,0.61,2014-15,6,79.35714285714286,216.71428571428572,5.857142857142857
20.076356611211843,0.4769534648511406,0.3004984840016509,0.15163649508275978,0.25426877751319416,0.4742747649101303,0.2833584025216842,0.122173064811294,0.22591252697041295,1610612741_2015-16,0.512,2015-16,0,79.625,217.75,4.375
17.833059589376393,0.49135794517611364,0.2516093010161794,0.1460875082854884,0.2382852360183627,0.4879253804637519,0.26828970169640104,0.11918863695146595,0.24087823213587503,1610612741_2016-17,0.5,2016-17,2,78.46666666666667,217.86666666666667,3.8666666666666667
16.2983201135659,0.4597266846721832,0.24370059217698425,0.13626951678132088,0.2437218082343452,0.4955628949657424,0.24285727638823199,0.13180687292963425,0.23406979872267486,1610612741_2017-18,0.329,2017-18,0,78.83333333333333,220.5,2.388888888888889
17.417120951967483,0.5014368579375892,0.2407060899460221,0.13260627152421517,0.21366276337656995,0.5180686173421835,0.27147518707989104,0.15186646519583435,0.186455816108262,1610612741_2018-19,0.268,2018-19,0,78.41176470588235,215.05882352941177,2.0588235294117645
20.337986657315028,0.47574344648762723,0.2614661247018915,0.12773218675648754,0.1823241658945766,0.5177687454141755,0.26044620127935825,0.12511606130155745,0.2027824690851875,1610612741_2019-20,0.338,2019-20,0,79.17647058823529,219.23529411764707,2.6470588235294117
17.68530403252073,0.5142884344645442,0.2295281492010216,0.13862759947694533,0.2363426165956789,0.5050635136913983,0.3928342862799017,0.1707670797085144,0.23540410251536426,1610612741_2020-21,0.431,2020-21,0,78.47058823529412,217.35294117647058,4.352941176470588
15.89836751767263,0.5353160876501718,0.2592094766385149,0.1606274077047255,0.222878993235922,0.5307310816213607,0.24856907853557833,0.14614649205867541,0.17802358346098887,1610612741_2021-22,0.561,2021-22,1,78.52941176470588,216.64705882352942,4.0
14.968499334158702,0.5469240451970081,0.2932292605825955,0.14528328155398865,0.22742782635240297,0.6004332919596371,0.46951217027096953,0.12847001816084783,0.19341294119161187,1610612741_2022-23,0.488,2022-23,0,78.05882352941177,212.0,4.705882352941177
,,,,,,,,,1610612742_2000-01,0.646,2000-01,4,80.23076923076923,223.6153846153846,4.3076923076923075
16.112216822506475,0.4457436499408313,0.3160351059042151,0.17627648017455871,0.20825283008995682,0.49553031809980785,0.3922998534259083,0.15097305530509578,0.29495478068815784,1610612742_2001-02,0.695,2001-02,4,80.33333333333333,225.33333333333334,4.666666666666667
