TEAM_SEASON,LS_MIN,LS_EFG_PCT,LS_FTA_RATE,LS_TM_TOV_PCT,LS_OREB_PCT,LS_OPP_EFG_PCT,LS_OPP_FTA_RATE,LS_OPP_TOV_PCT,LS_OPP_OREB_PCT,HEIGHT_INCHES,WEIGHT,EXP,LS_WIN_PCT,LS_PO_WINS,LS_CONF_RANK,MADE_PLAYOFFS,PO_WINS,TEAM_ID,TEAM_NAME
1610612737_2019-20,18.90644203658105,0.515722186956619,0.2531876638411272,0.14920496719039467,0.22615696759654372,0.5285170136144497,0.3165288794774305,0.1333386255434826,0.23417147330895335,78.8125,217.25,3.6875,0.354,0.0,12.0,0.0,0.0,1610612737,Hawks
1610612737_2020-21,24.59912137200961,0.5207610108229247,0.26186344577893317,0.14820586923656615,0.21508895154815882,0.5351776592664996,0.2770557476647855,0.14164486551122143,0.23510987840479766,78.23529411764706,216.05882352941177,3.823529411764706,0.299,0.0,14.0,0.0,10.0,1610612737,Hawks
1610612737_2021-22,19.62796610153198,0.5279513662669637,0.28360739987280303,0.13378620145473202,0.2258559153258791,0.536550866440366,0.2596474591009743,0.12651886962470063,0.22038427816239184,78.3529411764706,212.88235294117646,4.411764705882353,0.569,10.0,5.0,1.0,1.0,1610612737,Hawks
1610612737_2022-23,19.60000491826395,0.5199226901065208,0.259748251050777,0.14034856978546273,0.22078575988038332,0.5387270519185584,0.25462715622275006,0.1279305228213426,0.22387989225990745,78.3529411764706,212.7058823529412,2.823529411764706,0.524,1.0,8.0,1.0,2.0,1610612737,Hawks
1610612737_2023-24,19.16884620728292,0.5392533015923092,0.26883216584713804,0.1384618100983098,0.2478518571435821,0.5472022602583569,0.2748843727783992,0.1322142846579716,0.23054536351330407,73.88888888888889,213.52941176470588,4.333333333333333,0.5,2.0,7.0,1.0,,1610612737,Hawks
1610612738_2001-02,21.062143336821936,0.45527117915415377,0.3310231471368941,0.1612348810186621,0.2521259369729496,0.48600450856745453,0.4003618341677063,0.18085769272369598,0.26715267040897306,78.6923076923077,226.30769230769232,4.384615384615385,0.439,0.0,9.0,0.0,9.0,1610612738,Celtics
1610612738_2002-03,19.121883453159917,0.45337355359605724,0.3046782603628559,0.15250058522276302,0.2393446443498963,0.4599067979143211,0.37271261935491024,0.16436781133245082,0.2603243481303617,79.58333333333333,227.75,4.416666666666667,0.598,9.0,3.0,1.0,4.0,1610612738,Celtics
1610612738_2003-04,19.364070862060306,0.465477397661364,0.2992231040336857,0.16095918768916848,0.2465179906231778,0.46612629717683896,0.3141381305538337,0.1555992804213067,0.2709058738135873,79.46666666666667,225.33333333333334,3.8,0.537,4.0,6.0,1.0,0.0,1610612738,Celtics
1610612738_2004-05,22.884643563305097,0.49559811516795227,0.3377502518698593,0.16347324463077417,0.28476015902320956,0.4915445326263647,0.37039875396339295,0.17076381328145857,0.27873058953179436,79.25,226.91666666666666,3.8333333333333335,0.439,0.0,8.0,1.0,3.0,1610612738,Celtics
1610612738_2005-06,16.764057405525783,0.4581501594725273,0.35119034158952395,0.17565682901813182,0.2670122315543548,0.4648084952038653,0.42579630554807346,0.1633074151179173,0.2773479978849475,79.35714285714286,232.85714285714286,2.7857142857142856,0.549,3.0,4.0,1.0,0.0,1610612738,Celtics
1610612738_2006-07,21.089099529358055,0.4767304832951005,0.35160887172994243,0.17949173856373926,0.23709455814156513,0.4900239994385465,0.40367070680500206,0.14800203895626574,0.26036368141683236,78.53333333333333,223.6,3.466666666666667,0.402,0.0,11.0,0.0,0.0,1610612738,Celtics
1610612738_2007-08,21.529075977816948,0.4724994395589073,0.3483685680523596,0.16581953496621066,0.25641167961936817,0.49279921014294703,0.38459461933861655,0.15948707153757305,0.2531393486417107,78.8,222.4,6.666666666666667,0.293,0.0,15.0,0.0,16.0,1610612738,Celtics
1610612738_2008-09,19.013336273887283,0.501136283089387,0.3562519229357433,0.16326583956271906,0.25280442571407236,0.4633960429580134,0.3725066910203257,0.16732731441823148,0.264415364999682,78.26666666666667,222.06666666666666,5.8,0.805,16.0,1.0,1.0,7.0,1610612738,Celtics
1610612738_2009-10,23.039173565779496,0.5048906520493893,0.3200636155916821,0.16590995574637943,0.26376498840351364,0.48250878209237175,0.349197676849259,0.15434329376945483,0.2353363894696855,78.4,224.06666666666666,6.866666666666666,0.756,7.0,2.0,1.0,15.0,1610612738,Celtics
1610612738_2010-11,24.110624309553767,0.5249507184875392,0.32938445926773285,0.15614165991889115,0.2266226198261526,0.48991498686329144,0.3461782353485666,0.15604866167934306,0.24654529933436767,79.2,230.46666666666667,8.266666666666667,0.61,15.0,4.0,1.0,5.0,1610612738,Celtics
1610612738_2011-12,19.84313780697232,0.4920324558526779,0.3077919686723685,0.15935045911746804,0.2219832933122205,0.4700099988017913,0.3492694270488897,0.16012765734063114,0.2448764788406207,78.86666666666666,220.06666666666666,6.6,0.683,5.0,3.0,1.0,11.0,1610612738,Celtics
1610612738_2012-13,22.051556550881447,0.4700016019130479,0.2757511301631815,0.1586938866987083,0.2307567915557902,0.4691752410543084,0.317842057685731,0.15417412000389236,0.25813103350205274,79.0,224.66666666666666,6.066666666666666,0.591,11.0,4.0,1.0,2.0,1610612738,Celtics
1610612738_2013-14,20.295730934954005,0.5012910651759765,0.29467216896277254,0.1567702335388987,0.2349598755071526,0.49448679808379126,0.2951786895495458,0.1509336990387899,0.2587196973980477,78.33333333333333,221.66666666666666,4.466666666666667,0.506,2.0,7.0,1.0,0.0,1610612738,Celtics
1610612738_2014-15,20.159431967231047,0.48916292089494867,0.2860650545846726,0.1525029109323393,0.25709562015333,0.5124619050625869,0.32772191739200024,0.1526513760912358,0.25531044713272605,78.13333333333334,221.46666666666667,3.1333333333333333,0.305,0.0,12.0,0.0,0.0,1610612738,Celtics
1610612738_2015-16,21.762158529211423,0.4862012742124269,0.24479813973143114,0.137769157858813,0.24543735697357916,0.5040475879301962,0.3092154661666189,0.15237746327578364,0.25509694095190594,78.26666666666667,219.46666666666667,2.8,0.488,0.0,7.0,1.0,2.0,1610612738,Celtics
1610612738_2016-17,18.9466750912584,0.4719131190247014,0.2596151081706967,0.13719955606244746,0.22927603779583292,0.49035183173218455,0.3220028262765222,0.14711831141884948,0.24063352897048526,78.2,219.86666666666667,4.2,0.585,2.0,5.0,1.0,9.0,1610612738,Celtics
1610612738_2017-18,22.788455250453527,0.4958850871598312,0.27288254258782263,0.13524421598739947,0.22028504264121604,0.5152255784521286,0.27279860806684186,0.13669343544517096,0.22001912427892578,78.15789473684211,220.78947368421052,2.736842105263158,0.646,9.0,1.0,1.0,11.0,1610612738,Celtics
1610612738_2018-19,17.830108566191942,0.5163710165271619,0.20777412888213878,0.16057200328464027,0.22586031126112174,0.48505033391829433,0.2543298771929632,0.13379242045921272,0.19705437038903933,78.47058823529412,221.47058823529412,3.411764705882353,0.671,11.0,2.0,1.0,5.0,1610612738,Celtics
1610612738_2019-20,19.12582359257555,0.5123299334887377,0.24188397238710818,0.12917413680906925,0.22132179707034152,0.5136958185592119,0.28096182360754407,0.1384868171808134,0.2229915415589785,77.82352941176471,224.8235294117647,2.411764705882353,0.598,5.0,4.0,1.0,10.0,1610612738,Celtics
1610612738_2020-21,18.24944152761675,0.5313028437544177,0.28415850758076666,0.1396088001154931,0.20540463861650637,0.5131784228296646,0.2997852592988644,0.14319049828048147,0.2322922817228355,78.77777777777777,228.72222222222223,3.5,0.667,10.0,3.0,1.0,1.0,1610612738,Celtics
1610612738_2021-22,16.525981479567793,0.5115202172067824,0.2865590078836468,0.13777963318158057,0.20887958363541542,0.5480332926069497,0.3061324095733951,0.13021349041099295,0.2091211502501876,78.58823529411765,220.41176470588235,3.411764705882353,0.5,1.0,7.0,1.0,14.0,1610612738,Celtics
1610612738_2022-23,16.945252866457835,0.5277177256803138,0.2507366429277312,0.1518054977524181,0.20874434178873877,0.5574289459141797,0.30442611188535923,0.12577310245136125,0.20995315971989087,79.0,224.94117647058823,5.705882352941177,0.622,14.0,2.0,1.0,11.0,1610612738,Celtics
1610612738_2023-24,17.141471342016676,0.5749056209986737,0.24540594733806625,0.15408785542073072,0.20527444276266818,0.5515545000345129,0.26170647164466243,0.13465531121802204,0.21041060790439733,79.23529411764706,221.47058823529412,5.352941176470588,0.695,11.0,2.0,1.0,,1610612738,Celtics
1610612739_2001-02,18.831366105529785,0.46103507847559844,0.31614828090899405,0.17362368252015498,0.30261539534102055,0.4689207842362813,0.33113218471025846,0.16180746195365975,0.26872366755405735,79.83333333333333,230.0,4.416666666666667,0.366,0.0,11.0,0.0,0.0,1610612739,Cavaliers
1610612739_2002-03,15.052166321497273,0.46721517563640286,0.33020263162051844,0.16274584045798077,0.26549832099609827,0.49175034512095345,0.31327186283544084,0.14719366701055314,0.2663432383733659,79.27777777777777,226.61111111111111,3.9444444444444446,0.354,0.0,14.0,0.0,0.0,1610612739,Cavaliers
1610612739_2003-04,15.947899927843986,0.4540893294276238,0.2948450854195053,0.17462470027495638,0.2593937170763555,0.4789853183380221,0.3517101480438394,0.1435581765426497,0.2820170478228901,80.14285714285714,231.57142857142858,3.2142857142857144,0.207,0.0,15.0,0.0,0.0,1610612739,Cavaliers
1610612739_2004-05,20.368878652579358,0.44811457833137597,0.296895563525489,0.16302693120529038,0.2828511421652752,0.4789057515299969,0.3356948083407435,0.1516554553078515,0.2801421969599892,80.27272727272727,232.54545454545453,3.727272727272727,0.427,0.0,9.0,0.0,0.0,1610612739,Cavaliers
1610612739_2005-06,20.453169202785432,0.46601831172358965,0.37285776232813916,0.1492172092932839,0.2923760029992887,0.4917542953163438,0.3977035070412503,0.15469503674100252,0.2739423436465503,79.73333333333333,221.86666666666667,4.6,0.512,0.0,9.0,0.0,7.0,1610612739,Cavaliers
1610612739_2006-07,22.129241566270373,0.4750647050723025,0.3401213064720295,0.15418156720684578,0.26816270004998305,0.4904398040222927,0.3415849504869258,0.14013808049982907,0.22788151650623395,79.06666666666666,222.86666666666667,5.866666666666666,0.61,7.0,3.0,1.0,12.0,1610612739,Cavaliers
1610612739_2007-08,17.470702608286654,0.47178087163214627,0.3269485011320867,0.16137685027904278,0.27981330995567927,0.486420341106626,0.3611876696403853,0.1513330542184887,0.24414388800145337,79.26666666666667,226.93333333333334,5.666666666666667,0.61,12.0,2.0,1.0,7.0,1610612739,Cavaliers
1610612739_2008-09,22.754364272607546,0.4605899776152233,0.3195419673960315,0.1594183897099925,0.2785381441296702,0.4799206477110553,0.33454450538364794,0.13667370143765512,0.2555347246329537,79.8,229.13333333333333,5.533333333333333,0.549,7.0,4.0,1.0,10.0,1610612739,Cavaliers
1610612739_2009-10,22.46464427467371,0.503774749039634,0.3165428468468662,0.1460534703629301,0.24943432843865987,0.4605781939010891,0.3184009732680779,0.14843660849565132,0.23857899467693944,79.2,226.66666666666666,5.466666666666667,0.805,10.0,1.0,1.0,6.0,1610612739,Cavaliers
1610612739_2010-11,19.111624171600077,0.4938529836010036,0.3323585343166231,0.15495185980072165,0.24492420682692076,0.49999448241562494,0.29827133340629075,0.14007859446925036,0.238786818867292,79.0,225.86666666666667,3.6666666666666665,0.744,6.0,1.0,1.0,0.0,1610612739,Cavaliers
1610612739_2011-12,18.01955771866522,0.4597149721798855,0.31504043760062417,0.14807559433197892,0.23523245056084516,0.5051767943605777,0.3191396637711731,0.14015331050004418,0.26103108195875924,78.93333333333334,223.4,3.2666666666666666,0.232,0.0,15.0,0.0,0.0,1610612739,Cavaliers
1610612739_2012-13,15.013679570446044,0.46931696704360515,0.3022275835767525,0.1644087597535247,0.2876584360974247,0.4936552272275824,0.3011918656961517,0.15185882784564084,0.2696998620069949,78.73333333333333,220.6,3.8666666666666667,0.318,0.0,13.0,0.0,0.0,1610612739,Cavaliers
1610612739_2013-14,28.040641308171548,0.4782775702766603,0.27131342707658274,0.14893471763613658,0.28085853757811313,0.5229163124670094,0.308898304998808,0.15700348770093153,0.2727475965437167,79.2,223.8,3.3333333333333335,0.293,0.0,13.0,0.0,0.0,1610612739,Cavaliers
1610612739_2014-15,22.24266069938469,0.5071758757447659,0.27346491341721335,0.1569279197674016,0.24615407176851908,0.5326818026096497,0.27893197685057614,0.14507924796368288,0.23307109260665135,80.0,233.66666666666666,7.6,0.402,0.0,10.0,0.0,14.0,1610612739,Cavaliers
1610612739_2015-16,19.67494585567736,0.48538071335505156,0.2727456109430784,0.14624651870217614,0.23497673849831952,0.49641392591487926,0.32648592113890995,0.14121664998775998,0.23417830069040654,79.13333333333334,227.86666666666667,7.133333333333334,0.646,14.0,2.0,1.0,16.0,1610612739,Cavaliers
1610612739_2016-17,20.62839437939465,0.5161634923297878,0.25415429735194883,0.14944137028126997,0.22035761200562923,0.5062909025609438,0.2876173321616419,0.13884780104811908,0.21859364726450184,78.86666666666666,226.73333333333332,8.533333333333333,0.695,16.0,1.0,1.0,13.0,1610612739,Cavaliers
1610612739_2017-18,24.46101892682162,0.5209592818214551,0.26766646579825504,0.14138900111176486,0.23466279921071986,0.5206734380302778,0.2520188198540158,0.13262470714133207,0.22958354540659076,79.6,225.26666666666668,7.2,0.622,13.0,2.0,1.0,12.0,1610612739,Cavaliers
1610612739_2018-19,16.153885665352657,0.5165470359428095,0.25162318090345354,0.14716936518026802,0.20744878769484654,0.5509771083716244,0.2716473779502805,0.1300491839979551,0.20951532559122438,79.41176470588235,220.58823529411765,4.529411764705882,0.61,12.0,4.0,1.0,0.0,1610612739,Cavaliers
1610612739_2019-20,19.25263265867421,0.513003131944569,0.24567105888762847,0.13357739681614428,0.2630918939790848,0.530949707519249,0.2678938415877895,0.12248925382418771,0.20699638178190807,78.0625,223.625,3.0625,0.232,0.0,14.0,0.0,0.0,1610612739,Cavaliers
1610612739_2020-21,14.439358561858171,0.5030274773549268,0.35406308802770153,0.1631342657688098,0.210109188837021,0.5163938857518545,0.3129474562902095,0.138336977312828,0.2214482591981111,78.11764705882354,219.2941176470588,2.6470588235294117,0.292,0.0,15.0,0.0,0.0,1610612739,Cavaliers
1610612739_2021-22,16.60440440144923,0.5024945421412703,0.2770514335883166,0.15658751976390178,0.2136272666032777,0.5408007947837209,0.24579725020225,0.1456045799426954,0.2178308921624121,78.41176470588235,215.76470588235293,4.176470588235294,0.306,0.0,13.0,0.0,0.0,1610612739,Cavaliers
1610612739_2022-23,21.30996532739177,0.5208064861498619,0.2530943894533713,0.1442130918777377,0.22864914383180446,0.5268508978728302,0.23961638769688587,0.13400962953034967,0.22644431014366043,78.17647058823529,218.58823529411765,4.882352941176471,0.537,0.0,9.0,0.0,1.0,1610612739,Cavaliers
1610612739_2023-24,18.456579350088845,0.5330450477240537,0.24607851659116164,0.1547019488165786,0.21863532833982974,0.5288084568551392,0.2822108742950418,0.15117329671490098,0.2260837648064113,77.89473684210526,211.26315789473685,5.0,0.622,1.0,4.0,1.0,,1610612739,Cavaliers
1610612740_2002-03,19.255009281233843,0.46142342122444796,0.30975968571825446,0.15685294919026901,0.289195333343715,0.46590901228420273,0.3178419449632027,0.14481851755365907,0.26440025023627006,80.125,240.125,5.75,,,,,2.0,1610612740,Pelicans
1610612740_2003-04,21.32782121099892,0.45786150608889487,0.29697436880017974,0.1632936935448853,0.30263137400161233,0.4642914216513433,0.3340515386674944,0.15587199988964484,0.2604719599545654,78.21428571428571,225.71428571428572,6.642857142857143,0.573,2.0,5.0,1.0,3.0,1610612740,Pelicans
1610612740_2004-05,18.700768482156498,0.45181405147471615,0.30338353673833796,0.17711385042164232,0.3115858755251456,0.4730930440132476,0.36751526292674813,0.16774782909898125,0.26927380234638154,80.25,230.5,3.4166666666666665,0.5,3.0,5.0,1.0,0.0,1610612740,Pelicans
1610612740_2005-06,18.377944735976474,0.4477213884376912,0.3226610584087314,0.1738737188300446,0.2655751258334531,0.5000217260183785,0.40574109193834856,0.14716226307652572,0.28004587904929806,78.06666666666666,220.53333333333333,3.933333333333333,0.22,0.0,15.0,0.0,0.0,1610612740,Pelicans
1610612740_2006-07,21.686585348258195,0.460168725251939,0.3667032176799243,0.15800582347867995,0.2679768650288772,0.4856878522055197,0.37661869804350107,0.1572282242622278,0.24864236770320922,79.0,218.6,3.6,0.463,0.0,10.0,0.0,0.0,1610612740,Pelicans
1610612740_2007-08,20.13355647904733,0.4723928756870929,0.329627826205656,0.15445158277272952,0.2672226602818197,0.5004142898106319,0.3282127764113302,0.1500970251710439,0.25178876525874905,79.28571428571429,217.42857142857142,5.071428571428571,0.476,0.0,10.0,0.0,7.0,1610612740,Pelicans
1610612740_2008-09,19.02264396238308,0.4892413808227894,0.2791001272153917,0.13912734528949305,0.25789736795615475,0.4906488044289354,0.29682970456160984,0.1481009554936464,0.2511520671308415,79.92857142857143,223.21428571428572,6.428571428571429,0.683,7.0,2.0,1.0,1.0,1610612740,Pelicans
1610612740_2009-10,19.166574858209927,0.47977430048322156,0.30911350657115294,0.15497173608087064,0.24359113460584045,0.4970261280611738,0.3421662219929113,0.14603586154371476,0.2541136139668837,79.38461538461539,226.46153846153845,5.230769230769231,0.598,1.0,7.0,1.0,0.0,1610612740,Pelicans
1610612740_2010-11,17.511397670116263,0.4951094936672807,0.3216675501134759,0.15276046887476713,0.24355211444261549,0.5233892965687535,0.3418776986738695,0.1497803638707768,0.2592721778970924,79.33333333333333,226.86666666666667,5.266666666666667,0.451,0.0,11.0,0.0,2.0,1610612740,Pelicans
1610612740_2011-12,17.59137177567849,0.4620082843210755,0.3130286665166675,0.15520587753905166,0.22764257863031026,0.5028758647162034,0.30173161044993907,0.15587498864480215,0.2580695910347303,79.66666666666667,225.6,3.066666666666667,0.561,2.0,7.0,1.0,0.0,1610612740,Pelicans
1610612740_2012-13,14.401132787336998,0.47836752387447273,0.3200701647212314,0.1693073678925331,0.2578953085711155,0.4838566909192296,0.31406274543504215,0.151224180479714,0.2605422430899574,79.13333333333334,218.4,2.6,0.318,0.0,15.0,0.0,0.0,1610612740,Pelicans
1610612740_2013-14,16.365946211088268,0.4601449251788517,0.3010324512815605,0.1465720078216409,0.2565751685020169,0.5146581962151562,0.3349001101199712,0.14653805361513428,0.25460130853206103,79.875,221.625,3.0625,0.329,0.0,14.0,0.0,0.0,1610612740,Pelicans
1610612740_2014-15,17.550901874729092,0.5081278632877425,0.31255010203791733,0.14888769410046623,0.24094888358175126,0.5227463189872232,0.32639354480836125,0.15673495944723587,0.2601715929123868,79.28571428571429,218.92857142857142,4.071428571428571,0.415,0.0,12.0,0.0,0.0,1610612740,Pelicans
1610612740_2015-16,18.21706556231358,0.4810378245439868,0.276362612290596,0.15995024517475107,0.23537866366024696,0.49470144398853727,0.3102797323002864,0.12564953542264634,0.24361657312798712,79.0,222.11764705882354,5.235294117647059,0.549,0.0,8.0,1.0,0.0,1610612740,Pelicans
1610612740_2016-17,18.249212238850653,0.4886505785403925,0.27563875587466385,0.14590299091384257,0.21828323255728105,0.5250391453420011,0.2940401011063769,0.13445335367533887,0.21746379460760767,79.6,219.86666666666667,4.0,0.366,0.0,12.0,0.0,0.0,1610612740,Pelicans
1610612740_2017-18,19.314547656962016,0.4982042417895038,0.2932322155358453,0.1373166178928457,0.20967685714765708,0.5132751734579304,0.27079564240526527,0.14836813126805526,0.24399754377980035,78.58823529411765,216.23529411764707,4.588235294117647,0.415,0.0,10.0,0.0,5.0,1610612740,Pelicans
1610612740_2018-19,18.177723021934597,0.5142298913738493,0.24947827114135787,0.15398535835367422,0.19784407605191542,0.5253841213583973,0.2739260257752742,0.13260932907769413,0.22459876542327317,78.625,217.25,3.375,0.585,5.0,6.0,1.0,0.0,1610612740,Pelicans
1610612740_2019-20,21.318227606664752,0.5069780494249428,0.2928997711742509,0.14660944776908183,0.21755270766091073,0.5249781163344881,0.275008782170123,0.13057768257228175,0.2101636743198879,77.61111111111111,218.11111111111111,3.388888888888889,0.402,0.0,13.0,0.0,0.0,1610612740,Pelicans
1610612740_2020-21,18.571987695276956,0.5300284812696118,0.29965426510062493,0.15054637593636122,0.22587327760068837,0.540746132475971,0.27781187726991663,0.1413574047127524,0.22287564790848613,78.75,216.0,3.1875,0.417,0.0,13.0,0.0,0.0,1610612740,Pelicans
1610612740_2021-22,15.469453848904374,0.5208197303847725,0.27904551971277664,0.14735542851745304,0.22425709029295593,0.5350350520976239,0.28650809539201955,0.13792219152906934,0.20830660628787454,77.6470588235294,213.41176470588235,3.8823529411764706,0.431,0.0,11.0,0.0,2.0,1610612740,Pelicans
1610612740_2022-23,20.464108901482224,0.513665495457012,0.2896964258037868,0.14189325395376737,0.2691300412130106,0.5496697559815947,0.26050233540748563,0.14403597259003004,0.21324273806497598,78.58823529411765,214.05882352941177,4.0588235294117645,0.439,2.0,8.0,1.0,0.0,1610612740,Pelicans
1610612740_2023-24,19.033183023533805,0.5312289780544328,0.3005213060860191,0.13680646205389088,0.2415012066479591,0.5408703815378955,0.26035469415030044,0.13487531479975898,0.21938230941239806,78.5,215.875,4.375,0.512,0.0,9.0,0.0,,1610612740,Pelicans
1610612741_2001-02,19.56818780187308,0.4456448264208449,0.33431549109742925,0.17108204997386245,0.25858537240024654,0.48412242110803405,0.36180137491574593,0.15977208072115018,0.28500577309774844,78.91666666666667,218.33333333333334,2.0833333333333335,0.183,0.0,15.0,0.0,0.0,1610612741,Bulls
1610612741_2002-03,18.87164153548933,0.4672438594188271,0.32799876512940723,0.1653102327875118,0.26719256427025434,0.4935348474310686,0.3417607233973221,0.1480357975197825,0.28512885861010123,79.53333333333333,227.6,3.8,0.256,0.0,15.0,0.0,0.0,1610612741,Bulls
1610612741_2003-04,19.43748446754195,0.4690901220818959,0.31085665686110436,0.15999135152800384,0.334873419552107,0.4224819486477657,0.3186736242484108,0.1574941770457678,0.2832315806396818,79.6,219.93333333333334,4.2,0.366,0.0,12.0,0.0,0.0,1610612741,Bulls
1610612741_2004-05,15.465427833398653,0.43812041070046787,0.29279653529637567,0.18344975851930995,0.23746881132385045,0.4626165461207252,0.35392447553686096,0.15768030151251644,0.2662620014711373,78.23076923076923,217.84615384615384,3.6923076923076925,0.28,0.0,14.0,0.0,2.0,1610612741,Bulls
1610612741_2005-06,18.286457921067477,0.46656431064331155,0.3274837836546444,0.16754706825889118,0.2870078366856966,0.48109737160222926,0.42394516876299465,0.14873852853334807,0.27516967713398505,78.73333333333333,222.26666666666668,3.3333333333333335,0.573,2.0,3.0,1.0,2.0,1610612741,Bulls
