,PLAYER_ID,SEASON_ID,GAME_IDS
38,201569,2021-22,0022100337
39,201569,2021-22,0022100326
40,201569,2021-22,0022100308
41,201569,2021-22,0022100297
42,201569,2021-22,0022100271
43,201569,2021-22,0022100256
44,201569,2021-22,0022100239
45,201569,2021-22,0022100221
46,201569,2021-22,0022100195
47,201569,2021-22,0022100177
48,201569,2021-22,0022100162
49,201569,2021-22,0022100133
50,201569,2021-22,0022100122
51,201569,2021-22,0022100093
52,201569,2021-22,0022100068
53,201569,2021-22,0022100052
54,201569,2021-22,0022100037
55,201569,2021-22,0022100023
56,201569,2021-22,0022100008
0,1630227,2021-22,0022101206
1,1630227,2021-22,0022101180
2,1630227,2021-22,0022101173
3,1630227,2021-22,0022101154
4,1630227,2021-22,0022101142
5,1630227,2021-22,0022101128
6,1630227,2021-22,0022101114
7,1630227,2021-22,0022101105
8,1630227,2021-22,0022101092
9,1630227,2021-22,0022101063
10,1630227,2021-22,0022101053
11,1630227,2021-22,0022101038
12,1630227,2021-22,0022101017
13,1630227,2021-22,0022100999
14,1630227,2021-22,0022100970
15,1630227,2021-22,0022100952
16,1630227,2021-22,0022100711
17,1630227,2021-22,0022100600
18,1630227,2021-22,0022100586
19,1630227,2021-22,0022100552
20,1630227,2021-22,0022100543
21,1630227,2021-22,0022100532
22,1630227,2021-22,0022100501
23,1630227,2021-22,0022100308
0,1630586,2021-22,0022101221
1,1630586,2021-22,0022101206
2,1630586,2021-22,0022101180
3,1630586,2021-22,0022101173
4,1630586,2021-22,0022101154
5,1630586,2021-22,0022101142
6,1630586,2021-22,0022101128
7,1630586,2021-22,0022101092
8,1630586,2021-22,0022101017
9,1630586,2021-22,0022100711
10,1630586,2021-22,0022100543
11,1630586,2021-22,0022100501
12,1630586,2021-22,0022100473
13,1630586,2021-22,0022100459
14,1630586,2021-22,0022100441
15,1630586,2021-22,0022100431
16,1630586,2021-22,0022100417
17,1630586,2021-22,0022100205
18,1630586,2021-22,0022100195
19,1630586,2021-22,0022100145
20,1630586,2021-22,0022100093
21,1630586,2021-22,0022100068
22,1630586,2021-22,0022100023
23,1630586,2021-22,0022100008
0,203471,2021-22,0022101114
1,203471,2021-22,0022101105
2,203471,2021-22,0022101092
3,203471,2021-22,0022101077
4,203471,2021-22,0022101063
5,203471,2021-22,0022101053
6,203471,2021-22,0022101038
7,203471,2021-22,0022100999
8,203471,2021-22,0022100985
9,203471,2021-22,0022100929
10,203471,2021-22,0022100916
11,203471,2021-22,0022100898
12,203471,2021-22,0022100888
13,203471,2021-22,0022100882
14,203471,2021-22,0022100865
15,203471,2021-22,0022100817
16,203471,2021-22,0022100806
17,203471,2021-22,0022100788
18,203471,2021-22,0022100775
19,203471,2021-22,0022100762
20,203471,2021-22,0022100745
21,203471,2021-22,0022100737
22,203471,2021-22,0022100717
23,203471,2021-22,0022100699
24,203471,2021-22,0022100688
25,203471,2021-22,0022100671
26,203471,2021-22,0022100654
27,203471,2021-22,0022100647
28,203471,2021-22,0022100635
29,203471,2021-22,0022100618
30,203471,2021-22,0022100609
31,203471,2021-22,0022100595
32,203471,2021-22,0022100578
33,203471,2021-22,0022100570
34,203471,2021-22,0022100546
35,203471,2021-22,0022100471
36,203471,2021-22,0022100457
37,203471,2021-22,0022100408
38,203471,2021-22,0022100390
39,203471,2021-22,0022100378
40,203471,2021-22,0022100365
41,203471,2021-22,0022100347
42,203471,2021-22,0022100339
43,203471,2021-22,0022100322
44,203471,2021-22,0022100287
45,203471,2021-22,0022100270
46,203471,2021-22,0022100256
47,203471,2021-22,0022100243
48,203471,2021-22,0022100232
49,203471,2021-22,0022100215
50,203471,2021-22,0022100199
51,203471,2021-22,0022100190
52,203471,2021-22,0022100175
53,203471,2021-22,0022100160
54,203471,2021-22,0022100136
55,203471,2021-22,0022100121
56,203471,2021-22,0022100110
57,203471,2021-22,0022100098
58,203471,2021-22,0022100078
59,203471,2021-22,0022100056
60,203471,2021-22,0022100041
61,203471,2021-22,0022100037
62,203471,2021-22,0022100020
63,203471,2021-22,0022100005
0,1628981,2021-22,0022101154
1,1628981,2021-22,0022101142
2,1628981,2021-22,0022101105
3,1628981,2021-22,0022101092
4,1628981,2021-22,0022101063
5,1628981,2021-22,0022101017
6,1628981,2021-22,0022100999
7,1628981,2021-22,0022100970
8,1628981,2021-22,0022100888
9,1628981,2021-22,0022100865
10,1628981,2021-22,0022100817
11,1628981,2021-22,0022100806
12,1628981,2021-22,0022100788
13,1628981,2021-22,0022100762
14,1628981,2021-22,0022100745
15,1628981,2021-22,0022100737
16,1628981,2021-22,0022100635
17,1628981,2021-22,0022100618
18,1628981,2021-22,0022100595
19,1628981,2021-22,0022100546
20,1628981,2021-22,0022100471
21,1628981,2021-22,0022100457
22,1628981,2021-22,0022100347
23,1628981,2021-22,0022100270
24,1628981,2021-22,0022100256
25,1628981,2021-22,0022100243
26,1628981,2021-22,0022100215
27,1628981,2021-22,0022100121
28,1628981,2021-22,0022100110
29,1628981,2021-22,0022100098
0,1630243,2021-22,0022100970
1,1630243,2021-22,0022100952
2,1630243,2021-22,0022100586
3,1630243,2021-22,0022100552
4,1630243,2021-22,0022100543
5,1630243,2021-22,0022100532
6,1630243,2021-22,0022100501
7,1630243,2021-22,0022100473
8,1630243,2021-22,0022100459
9,1630243,2021-22,0022100441
0,1629726,2021-22,0022101221
1,1629726,2021-22,0022101206
2,1629726,2021-22,0022101180
3,1629726,2021-22,0022101173
4,1629726,2021-22,0022101154
5,1629726,2021-22,0022101142
6,1629726,2021-22,0022101128
7,1629726,2021-22,0022101114
8,1629726,2021-22,0022101105
9,1629726,2021-22,0022101092
10,1629726,2021-22,0022101077
11,1629726,2021-22,0022101063
12,1629726,2021-22,0022101053
13,1629726,2021-22,0022101038
14,1629726,2021-22,0022101017
15,1629726,2021-22,0022100999
16,1629726,2021-22,0022100985
17,1629726,2021-22,0022100970
18,1629726,2021-22,0022100964
19,1629726,2021-22,0022100952
20,1629726,2021-22,0022100935
21,1629726,2021-22,0022100929
22,1629726,2021-22,0022100916
23,1629726,2021-22,0022100898
24,1629726,2021-22,0022100888
25,1629726,2021-22,0022100882
26,1629726,2021-22,0022100865
27,1629726,2021-22,0022100834
28,1629726,2021-22,0022100819
29,1629726,2021-22,0022100808
30,1629726,2021-22,0022100792
31,1629726,2021-22,0022100777
32,1629726,2021-22,0022100764
33,1629726,2021-22,0022100739
34,1629726,2021-22,0022100719
35,1629726,2021-22,0022100694
36,1629726,2021-22,0022100677
37,1629726,2021-22,0022100651
38,1629726,2021-22,0022100640
39,1629726,2021-22,0022100623
40,1629726,2021-22,0022100711
41,1629726,2021-22,0022100600
42,1629726,2021-22,0022100586
43,1629726,2021-22,0022100569
44,1629726,2021-22,0022100552
45,1629726,2021-22,0022100476
46,1629726,2021-22,0022100473
47,1629726,2021-22,0022100459
48,1629726,2021-22,0022100441
49,1629726,2021-22,0022100431
50,1629726,2021-22,0022100417
51,1629726,2021-22,0022100407
52,1629726,2021-22,0022100395
53,1629726,2021-22,0022100386
54,1629726,2021-22,0022100372
55,1629726,2021-22,0022100352
56,1629726,2021-22,0022100337
57,1629726,2021-22,0022100326
58,1629726,2021-22,0022100308
59,1629726,2021-22,0022100297
60,1629726,2021-22,0022100271
61,1629726,2021-22,0022100256
62,1629726,2021-22,0022100239
63,1629726,2021-22,0022100221
64,1629726,2021-22,0022100205
0,1630578,2021-22,0022101221
1,1630578,2021-22,0022101206
2,1630578,2021-22,0022101180
3,1630578,2021-22,0022101173
4,1630578,2021-22,0022101128
5,1630578,2021-22,0022101114
6,1630578,2021-22,0022101105
7,1630578,2021-22,0022101092
8,1630578,2021-22,0022101077
9,1630578,2021-22,0022101063
10,1630578,2021-22,0022101053
11,1630578,2021-22,0022101038
12,1630578,2021-22,0022101017
13,1630578,2021-22,0022100999
14,1630578,2021-22,0022100985
15,1630578,2021-22,0022100970
16,1630578,2021-22,0022100964
17,1630578,2021-22,0022100952
18,1630578,2021-22,0022100935
19,1630578,2021-22,0022100929
20,1630578,2021-22,0022100916
21,1630578,2021-22,0022100898
22,1630578,2021-22,0022100888
23,1630578,2021-22,0022100882
24,1630578,2021-22,0022100865
25,1630578,2021-22,0022100834
26,1630578,2021-22,0022100819
27,1630578,2021-22,0022100808
28,1630578,2021-22,0022100792
29,1630578,2021-22,0022100777
30,1630578,2021-22,0022100764
31,1630578,2021-22,0022100739
32,1630578,2021-22,0022100719
33,1630578,2021-22,0022100694
34,1630578,2021-22,0022100677
35,1630578,2021-22,0022100651
36,1630578,2021-22,0022100640
37,1630578,2021-22,0022100532
38,1630578,2021-22,0022100511
39,1630578,2021-22,0022100501
40,1630578,2021-22,0022100476
41,1630578,2021-22,0022100473
42,1630578,2021-22,0022100459
43,1630578,2021-22,0022100441
44,1630578,2021-22,0022100431
45,1630578,2021-22,0022100417
46,1630578,2021-22,0022100407
47,1630578,2021-22,0022100395
48,1630578,2021-22,0022100386
49,1630578,2021-22,0022100372
50,1630578,2021-22,0022100352
51,1630578,2021-22,0022100337
52,1630578,2021-22,0022100326
53,1630578,2021-22,0022100308
54,1630578,2021-22,0022100297
55,1630578,2021-22,0022100271
56,1630578,2021-22,0022100256
57,1630578,2021-22,0022100239
58,1630578,2021-22,0022100221
59,1630578,2021-22,0022100205
60,1630578,2021-22,0022100195
61,1630578,2021-22,0022100177
62,1630578,2021-22,0022100145
63,1630578,2021-22,0022100133
64,1630578,2021-22,0022100122
65,1630578,2021-22,0022100107
66,1630578,2021-22,0022100093
67,1630578,2021-22,0022100068
68,1630578,2021-22,0022100052
69,1630578,2021-22,0022100037
70,1630578,2021-22,0022100023
71,1630578,2021-22,0022100008
0,1630237,2021-22,0022100610
1,1630237,2021-22,0022100582
0,1626174,2021-22,0022101114
1,1626174,2021-22,0022101105
2,1626174,2021-22,0022101092
3,1626174,2021-22,0022101077
4,1626174,2021-22,0022101063
5,1626174,2021-22,0022101053
6,1626174,2021-22,0022101038
7,1626174,2021-22,0022101017
8,1626174,2021-22,0022100964
9,1626174,2021-22,0022100952
10,1626174,2021-22,0022100935
11,1626174,2021-22,0022100929
12,1626174,2021-22,0022100916
13,1626174,2021-22,0022100898
14,1626174,2021-22,0022100888
15,1626174,2021-22,0022100865
16,1626174,2021-22,0022100834
17,1626174,2021-22,0022100819
18,1626174,2021-22,0022100808
19,1626174,2021-22,0022100792
20,1626174,2021-22,0022100777
21,1626174,2021-22,0022100764
22,1626174,2021-22,0022100739
23,1626174,2021-22,0022100719
24,1626174,2021-22,0022100694
25,1626174,2021-22,0022100677
26,1626174,2021-22,0022100651
27,1626174,2021-22,0022100640
28,1626174,2021-22,0022100623
29,1626174,2021-22,0022100711
30,1626174,2021-22,0022100600
31,1626174,2021-22,0022100586
32,1626174,2021-22,0022100569
33,1626174,2021-22,0022100543
34,1626174,2021-22,0022100532
35,1626174,2021-22,0022100511
36,1626174,2021-22,0022100501
37,1626174,2021-22,0022100476
38,1626174,2021-22,0022100473
39,1626174,2021-22,0022100459
40,1626174,2021-22,0022100441
41,1626174,2021-22,0022100407
42,1626174,2021-22,0022100395
43,1626174,2021-22,0022100386
44,1626174,2021-22,0022100372
45,1626174,2021-22,0022100352
46,1626174,2021-22,0022100337
47,1626174,2021-22,0022100326
48,1626174,2021-22,0022100308
49,1626174,2021-22,0022100297
50,1626174,2021-22,0022100271
51,1626174,2021-22,0022100256
52,1626174,2021-22,0022100239
53,1626174,2021-22,0022100221
54,1626174,2021-22,0022100205
55,1626174,2021-22,0022100195
56,1626174,2021-22,0022100177
57,1626174,2021-22,0022100162
58,1626174,2021-22,0022100145
59,1626174,2021-22,0022100133
60,1626174,2021-22,0022100122
61,1626174,2021-22,0022100107
62,1626174,2021-22,0022100093
63,1626174,2021-22,0022100068
64,1626174,2021-22,0022100052
65,1626174,2021-22,0022100037
66,1626174,2021-22,0022100023
67,1626174,2021-22,0022100008
0,1630206,2021-22,0022100752
1,1630206,2021-22,0022100738
2,1630206,2021-22,0022100724
3,1630206,2021-22,0022100716
4,1630206,2021-22,0022100629
5,1630206,2021-22,0022100597
6,1630206,2021-22,0022100591
7,1630206,2021-22,0022100581
8,1630206,2021-22,0022100561
9,1630206,2021-22,0022100475
10,1630206,2021-22,0022100425
11,1630206,2021-22,0022100327
12,1630206,2021-22,0022100235
13,1630206,2021-22,0022100226
14,1630206,2021-22,0022100212
15,1630206,2021-22,0022100191
16,1630206,2021-22,0022100076
17,1630206,2021-22,0022100049
0,202704,2021-22,0022101212
1,202704,2021-22,0022101195
2,202704,2021-22,0022101177
3,202704,2021-22,0022101149
4,202704,2021-22,0022101135
5,202704,2021-22,0022101106
6,202704,2021-22,0022101083
7,202704,2021-22,0022101055
8,202704,2021-22,0022101044
9,202704,2021-22,0022101013
10,202704,2021-22,0022100996
11,202704,2021-22,0022100992
12,202704,2021-22,0022100980
13,202704,2021-22,0022100966
14,202704,2021-22,0022100945
15,202704,2021-22,0022100929
16,202704,2021-22,0022100916
17,202704,2021-22,0022100904
18,202704,2021-22,0022100888
19,202704,2021-22,0022100873
20,202704,2021-22,0022100866
21,202704,2021-22,0022100853
22,202704,2021-22,0022100835
23,202704,2021-22,0022100818
24,202704,2021-22,0022100809
25,202704,2021-22,0022100786
26,202704,2021-22,0022100760
27,202704,2021-22,0022100752
28,202704,2021-22,0022100738
29,202704,2021-22,0022100724
30,202704,2021-22,0022100716
31,202704,2021-22,0022100698
32,202704,2021-22,0022100686
33,202704,2021-22,0022100678
34,202704,2021-22,0022100659
35,202704,2021-22,0022100648
36,202704,2021-22,0022100629
37,202704,2021-22,0022100616
38,202704,2021-22,0022100597
39,202704,2021-22,0022100591
40,202704,2021-22,0022100581
41,202704,2021-22,0022100561
42,202704,2021-22,0022100542
43,202704,2021-22,0022100534
44,202704,2021-22,0022100463
45,202704,2021-22,0022100444
46,202704,2021-22,0022100425
47,202704,2021-22,0022100412
48,202704,2021-22,0022100391
49,202704,2021-22,0022100378
50,202704,2021-22,0022100362
51,202704,2021-22,0022100348
52,202704,2021-22,0022100341
53,202704,2021-22,0022100327
54,202704,2021-22,0022100313
55,202704,2021-22,0022100300
56,202704,2021-22,0022100280
57,202704,2021-22,0022100266
58,202704,2021-22,0022100248
59,202704,2021-22,0022100235
60,202704,2021-22,0022100226
61,202704,2021-22,0022100212
62,202704,2021-22,0022100198
63,202704,2021-22,0022100191
64,202704,2021-22,0022100173
65,202704,2021-22,0022100157
66,202704,2021-22,0022100146
67,202704,2021-22,0022100129
68,202704,2021-22,0022100115
69,202704,2021-22,0022100102
70,202704,2021-22,0022100076
71,202704,2021-22,0022100064
72,202704,2021-22,0022100049
73,202704,2021-22,0022100034
74,202704,2021-22,0022100016
0,1630527,2021-22,0022101222
1,1630527,2021-22,0022101083
2,1630527,2021-22,0022101020
3,1630527,2021-22,0022101013
4,1630527,2021-22,0022100996
5,1630527,2021-22,0022100980
6,1630527,2021-22,0022100966
7,1630527,2021-22,0022100945
8,1630527,2021-22,0022100929
9,1630527,2021-22,0022100916
10,1630527,2021-22,0022100888
11,1630527,2021-22,0022100866
12,1630527,2021-22,0022100818
13,1630527,2021-22,0022100809
14,1630527,2021-22,0022100786
15,1630527,2021-22,0022100760
16,1630527,2021-22,0022100752
17,1630527,2021-22,0022100738
18,1630527,2021-22,0022100724
19,1630527,2021-22,0022100716
20,1630527,2021-22,0022100698
21,1630527,2021-22,0022100686
22,1630527,2021-22,0022100678
23,1630527,2021-22,0022100659
24,1630527,2021-22,0022100648
25,1630527,2021-22,0022100629
26,1630527,2021-22,0022100616
27,1630527,2021-22,0022100597
28,1630527,2021-22,0022100591
29,1630527,2021-22,0022100581
30,1630527,2021-22,0022100507
31,1630527,2021-22,0022100500
32,1630527,2021-22,0022100475
33,1630527,2021-22,0022100463
34,1630527,2021-22,0022100444
35,1630527,2021-22,0022100425
36,1630527,2021-22,0022100412
37,1630527,2021-22,0022100391
38,1630527,2021-22,0022100378
39,1630527,2021-22,0022100362
40,1630527,2021-22,0022100348
41,1630527,2021-22,0022100341
42,1630527,2021-22,0022100327
43,1630527,2021-22,0022100313
44,1630527,2021-22,0022100235
45,1630527,2021-22,0022100226
46,1630527,2021-22,0022100212
47,1630527,2021-22,0022100157
48,1630527,2021-22,0022100146
49,1630527,2021-22,0022100129
50,1630527,2021-22,0022100049
0,1628379,2021-22,0022101222
1,1628379,2021-22,0022101212
2,1628379,2021-22,0022101177
3,1628379,2021-22,0022101156
4,1628379,2021-22,0022101149
5,1628379,2021-22,0022101135
6,1628379,2021-22,0022101106
7,1628379,2021-22,0022101083
8,1628379,2021-22,0022101055
9,1628379,2021-22,0022101044
10,1628379,2021-22,0022101020
11,1628379,2021-22,0022101013
12,1628379,2021-22,0022100996
13,1628379,2021-22,0022100992
14,1628379,2021-22,0022100980
15,1628379,2021-22,0022100966
16,1628379,2021-22,0022100945
17,1628379,2021-22,0022100929
18,1628379,2021-22,0022100916
19,1628379,2021-22,0022100904
20,1628379,2021-22,0022100888
21,1628379,2021-22,0022100873
22,1628379,2021-22,0022100853
23,1628379,2021-22,0022100835
24,1628379,2021-22,0022100818
25,1628379,2021-22,0022100809
26,1628379,2021-22,0022100786
27,1628379,2021-22,0022100760
28,1628379,2021-22,0022100752
29,1628379,2021-22,0022100738
30,1628379,2021-22,0022100724
31,1628379,2021-22,0022100716
32,1628379,2021-22,0022100698
33,1628379,2021-22,0022100686
34,1628379,2021-22,0022100678
35,1628379,2021-22,0022100534
36,1628379,2021-22,0022100518
37,1628379,2021-22,0022100507
38,1628379,2021-22,0022100500
39,1628379,2021-22,0022100463
40,1628379,2021-22,0022100444
41,1628379,2021-22,0022100425
42,1628379,2021-22,0022100412
43,1628379,2021-22,0022100391
44,1628379,2021-22,0022100378
45,1628379,2021-22,0022100362
46,1628379,2021-22,0022100348
47,1628379,2021-22,0022100341
48,1628379,2021-22,0022100327
49,1628379,2021-22,0022100313
50,1628379,2021-22,0022100300
51,1628379,2021-22,0022100280
52,1628379,2021-22,0022100266
53,1628379,2021-22,0022100248
54,1628379,2021-22,0022100235
55,1628379,2021-22,0022100226
56,1628379,2021-22,0022100212
57,1628379,2021-22,0022100198
58,1628379,2021-22,0022100191
59,1628379,2021-22,0022100173
60,1628379,2021-22,0022100157
61,1628379,2021-22,0022100146
62,1628379,2021-22,0022100129
63,1628379,2021-22,0022100115
64,1628379,2021-22,0022100102
65,1628379,2021-22,0022100076
66,1628379,2021-22,0022100064
67,1628379,2021-22,0022100049
68,1628379,2021-22,0022100034
69,1628379,2021-22,0022100016
0,1629599,2021-22,0022101222
1,1629599,2021-22,0022101212
2,1629599,2021-22,0022101195
3,1629599,2021-22,0022101177
4,1629599,2021-22,0022101156
5,1629599,2021-22,0022101149
6,1629599,2021-22,0022101135
7,1629599,2021-22,0022101106
8,1629599,2021-22,0022101083
9,1629599,2021-22,0022101055
10,1629599,2021-22,0022101044
11,1629599,2021-22,0022101020
12,1629599,2021-22,0022101013
13,1629599,2021-22,0022100996
14,1629599,2021-22,0022100992
15,1629599,2021-22,0022100980
16,1629599,2021-22,0022100966
17,1629599,2021-22,0022100945
18,1629599,2021-22,0022100929
19,1629599,2021-22,0022100916
20,1629599,2021-22,0022100904
21,1629599,2021-22,0022100888
22,1629599,2021-22,0022100873
23,1629599,2021-22,0022100866
24,1629599,2021-22,0022100853
25,1629599,2021-22,0022100835
26,1629599,2021-22,0022100818
27,1629599,2021-22,0022100809
28,1629599,2021-22,0022100786
29,1629599,2021-22,0022100760
30,1629599,2021-22,0022100752
31,1629599,2021-22,0022100738
32,1629599,2021-22,0022100724
33,1629599,2021-22,0022100716
34,1629599,2021-22,0022100698
35,1629599,2021-22,0022100686
36,1629599,2021-22,0022100678
37,1629599,2021-22,0022100659
38,1629599,2021-22,0022100648
39,1629599,2021-22,0022100629
40,1629599,2021-22,0022100616
41,1629599,2021-22,0022100597
42,1629599,2021-22,0022100591
43,1629599,2021-22,0022100581
44,1629599,2021-22,0022100561
45,1629599,2021-22,0022100542
46,1629599,2021-22,0022100534
47,1629599,2021-22,0022100518
48,1629599,2021-22,0022100507
49,1629599,2021-22,0022100500
50,1629599,2021-22,0022100475
51,1629599,2021-22,0022100444
52,1629599,2021-22,0022100425
53,1629599,2021-22,0022100313
54,1629599,2021-22,0022100300
55,1629599,2021-22,0022100266
56,1629599,2021-22,0022100248
57,1629599,2021-22,0022100235
58,1629599,2021-22,0022100226
59,1629599,2021-22,0022100212
60,1629599,2021-22,0022100198
61,1629599,2021-22,0022100191
62,1629599,2021-22,0022100157
63,1629599,2021-22,0022100129
64,1629599,2021-22,0022100102
65,1629599,2021-22,0022100076
66,1629599,2021-22,0022100064
67,1629599,2021-22,0022100049
68,1629599,2021-22,0022100016
0,202694,2021-22,0022101212
1,202694,2021-22,0022101195
2,202694,2021-22,0022101177
3,202694,2021-22,0022101149
4,202694,2021-22,0022101135
5,202694,2021-22,0022101106
6,202694,2021-22,0022101083
7,202694,2021-22,0022101055
8,202694,2021-22,0022101044
9,202694,2021-22,0022101013
10,202694,2021-22,0022100996
11,202694,2021-22,0022100992
12,202694,2021-22,0022100980
13,202694,2021-22,0022100966
14,202694,2021-22,0022100945
15,202694,2021-22,0022100929
16,202694,2021-22,0022100916
17,202694,2021-22,0022100904
18,202694,2021-22,0022100888
19,202694,2021-22,0022100873
20,202694,2021-22,0022100866
21,202694,2021-22,0022100853
22,202694,2021-22,0022100835
23,202694,2021-22,0022100818
24,202694,2021-22,0022100809
25,202694,2021-22,0022100786
26,202694,2021-22,0022100760
27,202694,2021-22,0022100752
28,202694,2021-22,0022100698
29,202694,2021-22,0022100686
30,202694,2021-22,0022100659
31,202694,2021-22,0022100648
32,202694,2021-22,0022100629
33,202694,2021-22,0022100616
34,202694,2021-22,0022100597
35,202694,2021-22,0022100591
36,202694,2021-22,0022100581
37,202694,2021-22,0022100561
38,202694,2021-22,0022100534
39,202694,2021-22,0022100518
40,202694,2021-22,0022100507
41,202694,2021-22,0022100425
42,202694,2021-22,0022100412
43,202694,2021-22,0022100391
44,202694,2021-22,0022100378
45,202694,2021-22,0022100362
46,202694,2021-22,0022100348
47,202694,2021-22,0022100341
48,202694,2021-22,0022100327
49,202694,2021-22,0022100300
50,202694,2021-22,0022100280
51,202694,2021-22,0022100266
52,202694,2021-22,0022100034
53,202694,2021-22,0022100016
0,202331,2021-22,0022101212
1,202331,2021-22,0022101195
2,202331,2021-22,0022101177
3,202331,2021-22,0022101149
4,202331,2021-22,0022101135
5,202331,2021-22,0022100475
6,202331,2021-22,0022100463
7,202331,2021-22,0022100362
8,202331,2021-22,0022100348
9,202331,2021-22,0022100341
10,202331,2021-22,0022100313
11,202331,2021-22,0022100300
12,202331,2021-22,0022100280
13,202331,2021-22,0022100266
14,202331,2021-22,0022100248
15,202331,2021-22,0022100235
16,202331,2021-22,0022100226
17,202331,2021-22,0022100212
18,202331,2021-22,0022100198
19,202331,2021-22,0022100191
20,202331,2021-22,0022100173
21,202331,2021-22,0022100157
22,202331,2021-22,0022100146
23,202331,2021-22,0022100129
24,202331,2021-22,0022100115
25,202331,2021-22,0022100102
26,202331,2021-22,0022100076
27,202331,2021-22,0022100064
28,202331,2021-22,0022100049
29,202331,2021-22,0022100034
30,202331,2021-22,0022100016
0,1629611,2021-22,0022101222
1,1629611,2021-22,0022101212
2,1629611,2021-22,0022101195
3,1629611,2021-22,0022101177
4,1629611,2021-22,0022101156
5,1629611,2021-22,0022101149
6,1629611,2021-22,0022101135
7,1629611,2021-22,0022101106
8,1629611,2021-22,0022101083
9,1629611,2021-22,0022101055
10,1629611,2021-22,0022101044
11,1629611,2021-22,0022101020
12,1629611,2021-22,0022101013
13,1629611,2021-22,0022100996
14,1629611,2021-22,0022100992
15,1629611,2021-22,0022100980
16,1629611,2021-22,0022100966
17,1629611,2021-22,0022100945
18,1629611,2021-22,0022100929
19,1629611,2021-22,0022100916
20,1629611,2021-22,0022100904
21,1629611,2021-22,0022100888
22,1629611,2021-22,0022100873
23,1629611,2021-22,0022100866
24,1629611,2021-22,0022100853
25,1629611,2021-22,0022100835
26,1629611,2021-22,0022100818
27,1629611,2021-22,0022100809
28,1629611,2021-22,0022100786
29,1629611,2021-22,0022100760
30,1629611,2021-22,0022100752
31,1629611,2021-22,0022100738
32,1629611,2021-22,0022100724
33,1629611,2021-22,0022100716
34,1629611,2021-22,0022100698
35,1629611,2021-22,0022100686
36,1629611,2021-22,0022100678
37,1629611,2021-22,0022100659
38,1629611,2021-22,0022100648
39,1629611,2021-22,0022100629
40,1629611,2021-22,0022100616
41,1629611,2021-22,0022100597
42,1629611,2021-22,0022100591
43,1629611,2021-22,0022100581
44,1629611,2021-22,0022100561
45,1629611,2021-22,0022100542
46,1629611,2021-22,0022100534
47,1629611,2021-22,0022100518
48,1629611,2021-22,0022100507
49,1629611,2021-22,0022100500
50,1629611,2021-22,0022100475
51,1629611,2021-22,0022100463
52,1629611,2021-22,0022100444
53,1629611,2021-22,0022100425
54,1629611,2021-22,0022100412
55,1629611,2021-22,0022100391
56,1629611,2021-22,0022100378
57,1629611,2021-22,0022100362
58,1629611,2021-22,0022100348
59,1629611,2021-22,0022100341
60,1629611,2021-22,0022100327
61,1629611,2021-22,0022100313
62,1629611,2021-22,0022100300
63,1629611,2021-22,0022100280
64,1629611,2021-22,0022100266
65,1629611,2021-22,0022100248
66,1629611,2021-22,0022100235
67,1629611,2021-22,0022100226
68,1629611,2021-22,0022100198
69,1629611,2021-22,0022100191
70,1629611,2021-22,0022100173
71,1629611,2021-22,0022100157
72,1629611,2021-22,0022100146
73,1629611,2021-22,0022100129
74,1629611,2021-22,0022100115
75,1629611,2021-22,0022100102
76,1629611,2021-22,0022100076
77,1629611,2021-22,0022100064
78,1629611,2021-22,0022100049
79,1629611,2021-22,0022100034
80,1629611,2021-22,0022100016
0,1629875,2021-22,0022101222
1,1629875,2021-22,0022101195
2,1629875,2021-22,0022101177
3,1629875,2021-22,0022101156
4,1629875,2021-22,0022100629
5,1629875,2021-22,0022100597
6,1629875,2021-22,0022100561
7,1629875,2021-22,0022100542
8,1629875,2021-22,0022100518
9,1629875,2021-22,0022100507
0,203918,2021-22,0022101222
1,203918,2021-22,0022101212
2,203918,2021-22,0022101177
3,203918,2021-22,0022101156
4,203918,2021-22,0022101106
5,203918,2021-22,0022101055
6,203918,2021-22,0022101020
7,203918,2021-22,0022100980
8,203918,2021-22,0022100966
9,203918,2021-22,0022100945
10,203918,2021-22,0022100929
11,203918,2021-22,0022100888
12,203918,2021-22,0022100866
13,203918,2021-22,0022100809
14,203918,2021-22,0022100800
15,203918,2021-22,0022100756
16,203918,2021-22,0022100722
17,203918,2021-22,0022100696
18,203918,2021-22,0022100641
19,203918,2021-22,0022100627
20,203918,2021-22,0022100607
21,203918,2021-22,0022100592
22,203918,2021-22,0022100583
23,203918,2021-22,0022100573
24,203918,2021-22,0022100556
25,203918,2021-22,0022100539
26,203918,2021-22,0022100481
27,203918,2021-22,0022100473
28,203918,2021-22,0022100438
29,203918,2021-22,0022100421
30,203918,2021-22,0022100408
31,203918,2021-22,0022100398
32,203918,2021-22,0022100386
33,203918,2021-22,0022100370
34,203918,2021-22,0022100358
35,203918,2021-22,0022100344
36,203918,2021-22,0022100329
37,203918,2021-22,0022100324
38,203918,2021-22,0022100301
39,203918,2021-22,0022100288
40,203918,2021-22,0022100273
41,203918,2021-22,0022100258
42,203918,2021-22,0022100244
43,203918,2021-22,0022100193
44,203918,2021-22,0022100175
45,203918,2021-22,0022100161
46,203918,2021-22,0022100128
47,203918,2021-22,0022100103
48,203918,2021-22,0022100091
49,203918,2021-22,0022100085
50,203918,2021-22,0022100060
51,203918,2021-22,0022100042
0,203496,2021-22,0022101222
1,203496,2021-22,0022101212
2,203496,2021-22,0022101195
