"tm","age_prior","g_prior","gs_prior","mpg_prior","fg_prior","fga_prior","fg_per_prior","x3p_prior","x3pa_prior","x3p_per_prior","x2p_prior","x2pa_prior","x2p_per_prior","e_fg_per_prior","ft_prior","fta_prior","ft_per_prior","orb_prior","drb_prior","trb_prior","ast_prior","stl_prior","blk_prior","tov_prior","pf_prior","pts_prior","tot_mp_prior","per_prior","ts_per_prior","x3p_ar_prior","f_tr_prior","orb_per_prior","drb_per_prior","trb_per_prior","ast_per_prior","stl_per_prior","blk_per_prior","tov_per_prior","usg_per_prior","ows_prior","dws_prior","ws_prior","ws_48_prior","obpm_prior","dbpm_prior","bpm_prior","vorp_prior","won","season"
"ATL_2001",19.4,43.1,13.3,13.42,1.81,4.23,0.3942,0.23,0.74,0.1608,1.57,3.49,0.4059,0.4131,0.94,1.33,0.5583,0.72,1.24,1.95,1.01,0.43,0.2,0.79,1.13,4.8,860,9.95,0.4307,0.1218,0.3201,4.13,8.39,6.25,8.88,1.42,0.76,12.39,13.94,0.58,0.43,1.03,0.0464,-1.07,-0.4,-1.49,-0.03,0,2001
"ATL_2002",22.1764705882353,53.5882352941176,23.7647058823529,17.7823529411765,2.52352941176471,5.61764705882353,0.386941176470588,0.217647058823529,0.641176470588235,0.164588235294118,2.28823529411765,4.97647058823529,0.395117647058824,0.403647058823529,1.42941176470588,1.89411764705882,0.638176470588235,0.911764705882353,2.18823529411765,3.09411764705882,1.25294117647059,0.494117647058824,0.470588235294118,1.21176470588235,1.72352941176471,6.67058823529412,1179.11764705882,10.7882352941176,0.443470588235294,0.0967647058823529,0.290764705882353,5.41764705882353,12.2058823529412,8.83529411764706,8.98823529411765,1.24705882352941,1.7,14.1705882352941,16.4764705882353,0.823529411764706,1.01764705882353,1.84117647058824,0.0571176470588235,-1.67647058823529,-0.282352941176471,-1.97647058823529,0.235294117647059,0,2002
"ATL_2003",23.8823529411765,40.3529411764706,24.4117647058824,20.6352941176471,3.05882352941176,6.81764705882353,0.392882352941176,0.358823529411765,1.07058823529412,0.211058823529412,2.67647058823529,5.73529411764706,0.405,0.412058823529412,1.5,2.08235294117647,0.606176470588235,1.08823529411765,2.45882352941176,3.51764705882353,1.41764705882353,0.664705882352941,0.552941176470588,1.35882352941176,1.95294117647059,7.97647058823529,1056.88235294118,10.9470588235294,0.440411764705882,0.115882352941176,0.283294117647059,6.02352941176471,11.6823529411765,8.85294117647059,9.64117647058823,1.42941176470588,2.01176470588235,14.2882352941176,17.1823529411765,0.911764705882353,0.852941176470588,1.74705882352941,0.0428823529411765,-1.75882352941176,-0.158823529411765,-1.93529411764706,0.335294117647059,0,2003
"ATL_2004",19.75,42.625,24.125,15.1375,2.2,4.85,0.35825,0.4375,1.25,0.157375,1.7625,3.6,0.384125,0.38025,1.1,1.375,0.617,0.625,1.5125,2.125,1.675,0.625,0.2125,0.975,1.375,5.9125,1082.125,12.3875,0.413125,0.132625,0.234625,5.2625,9.1875,7.3,10.2625,1.525,1.125,9.9375,14.125,1.2875,0.8875,2.1625,0.100125,0.425,-0.075,0.3625,0.4875,0,2004
"ATL_2005",19.7142857142857,30.7142857142857,7.71428571428571,10.8857142857143,1.37857142857143,3.12142857142857,0.276857142857143,0.0928571428571429,0.292857142857143,0.0973571428571429,1.30714285714286,2.82857142857143,0.283928571428571,0.283642857142857,0.792857142857143,1.1,0.450428571428571,0.735714285714286,1.60714285714286,2.32857142857143,0.521428571428571,0.314285714285714,0.214285714285714,0.635714285714286,1.34285714285714,3.65714285714286,544.785714285714,7.54285714285714,0.316785714285714,0.0466428571428571,0.263642857142857,5.8,12.6642857142857,9.24285714285714,4.51428571428571,0.978571428571429,1.17857142857143,16.8071428571429,11.75,0.264285714285714,0.578571428571429,0.842857142857143,0.0432142857142857,-2.40714285714286,-0.342857142857143,-2.75714285714286,-0.00714285714285714,0,2005
"ATL_2006",16.6666666666667,48.0833333333333,27.5,17.925,2.525,5.58333333333333,0.32625,0.333333333333333,0.841666666666667,0.174083333333333,2.18333333333333,4.73333333333333,0.33475,0.342,1.25,1.73333333333333,0.52825,0.941666666666667,2,2.95833333333333,1.50833333333333,0.558333333333333,0.316666666666667,1.03333333333333,1.575,6.59166666666667,1277.16666666667,9.30833333333333,0.37625,0.0875,0.266583333333333,4.50833333333333,9.625,6.99166666666667,9.63333333333333,1.30833333333333,1.10833333333333,11.3333333333333,13.2,1.21666666666667,0.566666666666667,1.79166666666667,0.0359166666666667,-1.35833333333333,-0.575,-1.93333333333333,0.225,0,2006
"ATL_2007",20.6875,51.1875,25.125,18.9,2.6125,5.925,0.3865,0.39375,1.1125,0.22075,2.2,4.8125,0.4000625,0.4126875,1.475,1.95,0.6138125,0.96875,2.00625,2.96875,1.59375,0.6,0.35,1.11875,1.9125,7.10625,1293.3125,11.58125,0.4495,0.148875,0.268125,5.36875,11.1125,8.18125,11.59375,1.4375,1.08125,11.30625,16.4125,1.35625,0.70625,2.0625,0.0625625,-0.90625,-0.6875,-1.59375,0.2875,0,2007
"ATL_2008",15.7,43.9,26,20.56,3.3,7.19,0.3245,0.42,1.22,0.1574,2.88,5.96,0.3391,0.3415,2.03,2.64,0.5521,1.04,2.43,3.47,1.46,0.6,0.55,1.34,1.76,9.07,1293.5,10.67,0.3827,0.1015,0.2799,4.3,9.99,7.11,8.14,1.02,1.55,9.48,14.49,1.37,1.09,2.45,0.0632,0,-0.39,-0.39,0.68,3,2008
"ATL_2009",22.4666666666667,55.4666666666667,31.7333333333333,20.3933333333333,2.98666666666667,7.00666666666667,0.389133333333333,0.426666666666667,1.34666666666667,0.160933333333333,2.54,5.67333333333333,0.415866666666667,0.409533333333333,1.67333333333333,2.26,0.6116,0.933333333333333,2.26,3.18666666666667,1.89333333333333,0.64,0.36,1.28666666666667,1.85333333333333,8.06666666666667,1401.13333333333,10.3,0.4514,0.145066666666667,0.341066666666667,6.07333333333333,11.6266666666667,8.84,11.8133333333333,1.48,1.12,13.76,18.2066666666667,0.993333333333333,1.17333333333333,2.18666666666667,0.033,-2.44,-0.846666666666667,-3.28666666666667,0.38,4,2009
"ATL_2010",23.8571428571429,54.2142857142857,36.7142857142857,21.9785714285714,3.27857142857143,7.25,0.417785714285714,0.621428571428571,1.69285714285714,0.225357142857143,2.65714285714286,5.54285714285714,0.430642857142857,0.444428571428571,1.73571428571429,2.35,0.631142857142857,1.07857142857143,2.7,3.78571428571429,1.78571428571429,0.628571428571429,0.4,1.07142857142857,1.83571428571429,8.90714285714286,1491.57142857143,12.0857142857143,0.479428571428571,0.141857142857143,0.351428571428571,6.47857142857143,14.4214285714286,10.4428571428571,9.87857142857143,1.48571428571429,1.5,12.3928571428571,16.1714285714286,1.98571428571429,1.42142857142857,3.40714285714286,0.0846428571428571,-1.27142857142857,0.0571428571428571,-1.22857142857143,0.957142857142857,4,2010
