mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0030463218688964845,0.00015412682593626131,0.0012151241302490235,0.00010012803728779717,True,{'fit_intercept': True},-3.434544442526493,-3.6425966281519937,-3.3926121449015185,-3.444725898918445,-3.9284005326631823,-3.5685759294323263,0.1996092843211824,2,-3.5938290124204975,-3.540399579794777,-3.603909385470652,-3.592191445096463,-3.4651634414861707,-3.559098572853712,0.05192843498435713
0.002745532989501953,3.189024742104505e-05,0.0012004375457763672,6.383049136294361e-05,False,{'fit_intercept': False},-3.435764563237591,-3.643863302719826,-3.393556635797658,-3.4452961833347833,-3.909490339590751,-3.5655942049361213,0.19251746838045977,1,-3.5940563063450544,-3.5406080073777653,-3.6042410932013875,-3.5921992515837307,-3.4690762029715443,-3.5600361722958964,0.0505906667950366
