mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0033121585845947267,9.622065811431784e-05,0.0012197017669677735,1.529629389682689e-05,True,{'fit_intercept': True},-4.01366884888328,-4.725943794927888,-3.1599882039970684,-3.67380801860801,-3.0015817708150374,-3.7149981274462567,0.6212746382310703,2,-3.4995979341762053,-3.3109169158029097,-3.7014509665482085,-3.5817726889244215,-3.744123831690939,-3.567572467428537,0.15478248763417052
0.0030603408813476562,4.012578311445915e-05,0.0012912750244140625,3.157187760928363e-05,False,{'fit_intercept': False},-3.973241824998649,-4.665293161346552,-3.1559211785268886,-3.6578699322027877,-2.989702762976079,-3.6884057720101913,0.6013482723297039,1,-3.5102893769229504,-3.315812355060144,-3.7049416425561037,-3.5878168687926513,-3.7482008075463273,-3.5734122101756354,0.1538835384155064
